team,pts,fg%,3pt%,ft%,oreb,dreb,ast,stl,blk,to,date
Kings,97,0.4086,0.2609,0.6522,10,35,25,6,6,10,2017-12-13
Pacers,106,0.5,0.3077,0.6923,7,27,23,9,4,10,2017-12-16
Kings,103,0.5385,0.4194,0.1935,6,26,27,3,2,18,2017-12-16
Kings,94,0.4706,0.25,0.3333,10,32,23,8,5,15,2017-12-18
Grizzlies,93,0.4405,0.25,0.5417,12,26,20,7,7,15,2017-12-18
Kings,85,0.4074,0.4444,0.6111,12,33,16,4,2,12,2017-12-20
Spurs,98,0.4146,0.2222,0.8889,11,34,18,6,6,8,2017-12-20
Rockets,83,0.378,0.2826,0.1739,8,32,11,2,6,14,2017-12-21
Kings,96,0.475,0.2692,0.5,6,42,22,6,3,11,2017-12-21
Spurs,87,0.4086,0.0833,0.8333,14,38,25,8,3,11,2017-12-23
Bulls,77,0.378,0.2857,0.25,8,40,18,3,5,19,2017-12-23
Bulls,112,0.4773,0.5152,0.3333,8,31,28,3,3,9,2017-12-26
Cavaliers,119,0.5181,0.4211,0.4474,8,31,28,5,3,9,2017-12-26
Hawks,86,0.3951,0.3929,0.3929,7,33,22,10,5,10,2017-12-29
Bulls,91,0.3605,0.2188,0.6875,18,44,20,5,4,13,2017-12-29
Thunder,101,0.4432,0.3824,0.2941,11,41,28,16,8,11,2017-12-31
Bulls,69,0.2821,0.2703,0.4054,12,35,16,9,5,19,2017-12-31
Bulls,91,0.4045,0.25,0.4286,7,47,20,7,6,12,2018-01-02
Heat,97,0.4096,0.3871,0.5484,3,45,21,8,0,11,2018-01-02
Bulls,105,0.4706,0.4828,0.3793,9,39,23,6,2,14,2018-01-03
Magic,83,0.407,0.2857,0.0857,7,31,23,6,2,16,2018-01-03
Pelicans,96,0.4023,0.2903,0.5484,5,47,23,9,4,13,2018-01-05
Bulls,90,0.3535,0.2619,0.2143,16,42,23,10,5,17,2018-01-05
Pacers,105,0.5119,0.4138,0.2414,7,44,27,8,3,18,2018-01-07
Bulls,87,0.3978,0.2593,0.2222,11,32,24,10,3,12,2018-01-07
Bulls,94,0.4651,0.2609,0.3478,5,23,22,9,4,13,2018-01-12
Spurs,133,0.6,0.6667,0.4815,8,36,33,5,6,13,2018-01-12
Bulls,79,0.3467,0.3793,0.5517,6,32,16,7,2,13,2018-01-14
Thunder,92,0.3611,0.2667,1.0667,11,37,15,7,2,13,2018-01-14
Hornets,120,0.5185,0.4762,1.2381,5,37,19,3,2,12,2018-01-16
Bulls,123,0.5165,0.5,0.3529,4,31,26,9,2,11,2018-01-16
Bulls,80,0.3718,0.2381,0.8095,8,35,15,3,1,16,2018-01-19
Jazz,110,0.4651,0.4,0.4571,8,37,23,10,5,7,2018-01-19
Heat,100,0.4533,0.4062,0.5938,1,44,19,9,5,12,2018-01-22
Bulls,93,0.3708,0.4242,0.3939,7,40,25,10,2,13,2018-01-22
Bulls,110,0.5366,0.375,0.5417,6,34,25,4,4,11,2018-01-24
Nuggets,111,0.4578,0.3871,0.7419,11,33,22,7,4,12,2018-01-24
Cavaliers,113,0.5185,0.3611,0.4444,5,41,22,6,2,7,2018-01-26
Bulls,91,0.4146,0.2647,0.4118,10,33,21,4,5,11,2018-01-26
Bulls,96,0.4699,0.3846,0.3077,11,35,18,3,5,16,2018-01-28
Pacers,98,0.4483,0.3529,0.2353,7,32,21,7,5,13,2018-01-28
Bulls,119,0.4848,0.3333,0.9444,6,50,23,5,7,14,2018-01-29
Hornets,111,0.4,0.3448,0.7241,9,41,22,7,11,11,2018-01-29
Jazz,100,0.4615,0.3,0.2333,5,43,24,3,8,16,2018-01-31
Bulls,103,0.4409,0.4118,0.8235,9,37,21,9,3,9,2018-01-31
Bulls,115,0.4884,0.3636,1.0455,14,36,24,8,0,12,2018-02-02
Bucks,109,0.4819,0.2727,0.6061,9,34,24,6,5,11,2018-02-02
Magic,94,0.3933,0.1852,0.7037,6,29,23,5,1,9,2018-02-04
Bulls,112,0.5057,0.3438,0.4062,9,42,31,6,8,11,2018-02-04
Bulls,112,0.5529,0.3871,0.1935,5,30,34,8,1,12,2018-02-06
Cavaliers,115,0.5122,0.4138,0.6552,7,28,25,10,3,12,2018-02-06
Bulls,115,0.4369,0.3571,0.5357,15,32,26,11,3,6,2018-02-07
Bucks,106,0.4699,0.3226,0.5806,4,37,23,2,8,17,2018-02-07
Pacers,107,0.4624,0.3182,0.6364,11,32,22,10,6,10,2018-02-10
Bulls,119,0.5059,0.4615,0.3846,7,33,31,6,4,15,2018-02-10
Bulls,110,0.4565,0.2286,0.5143,10,36,24,6,1,12,2018-02-12
Wizards,114,0.4624,0.4444,0.3333,12,35,27,6,8,10,2018-02-12
Trail Blazers,124,0.4352,0.4242,0.4848,12,38,25,7,5,8,2018-02-14
Bulls,120,0.4327,0.4074,0.7037,15,43,28,5,7,12,2018-02-14
Bulls,127,0.5641,0.5,0.8929,8,34,25,9,3,18,2018-02-23
Mavericks,124,0.5326,0.4375,0.375,7,27,33,11,2,13,2018-02-23
Bulls,86,0.375,0.3125,0.5,9,24,15,4,6,16,2018-02-24
Pacers,125,0.5581,0.4839,0.4516,10,39,24,9,4,12,2018-02-24
Rockets,116,0.4535,0.3704,0.3333,11,40,28,6,6,16,2018-02-26
Bulls,107,0.4651,0.4286,0.5357,3,34,26,6,5,11,2018-02-26
Pistons,105,0.4457,0.4138,0.3793,13,32,28,8,7,12,2018-02-28
Bulls,107,0.4828,0.4722,0.1667,6,34,27,10,8,14,2018-02-28
Heat,111,0.4762,0.3333,0.5278,4,36,35,5,4,14,2018-03-02
Bulls,119,0.4773,0.4103,0.4872,7,38,27,6,2,9,2018-03-02
Bulls,113,0.5,0.4375,0.5938,4,44,31,8,1,16,2018-03-04
Hawks,97,0.3804,0.2292,0.3333,9,36,27,5,4,13,2018-03-04
Bulls,128,0.4891,0.2581,0.9677,6,48,31,8,6,24,2018-03-05
Pelicans,132,0.4159,0.3636,0.5,15,40,32,14,3,13,2018-03-05
Bucks,110,0.5325,0.4643,0.5357,7,36,28,11,4,14,2018-03-08
Bulls,96,0.4138,0.3529,0.3529,10,31,25,8,2,16,2018-03-08
Bulls,108,0.4141,0.3824,0.3824,12,24,19,10,4,6,2018-03-10
Trail Blazers,124,0.561,0.4688,0.5312,5,43,21,3,6,17,2018-03-10
Timberwolves,113,0.4713,0.3636,1.0455,11,35,19,8,4,13,2018-03-13
Bulls,114,0.494,0.3462,0.8846,5,34,22,5,4,11,2018-03-13
Wizards,101,0.4634,0.3421,0.3158,6,35,31,8,3,13,2018-03-15
Bulls,90,0.425,0.2812,0.4062,9,36,23,11,2,14,2018-03-15
Magic,101,0.4405,0.3226,0.5484,7,32,24,8,7,9,2018-03-17
Bulls,105,0.4545,0.2812,0.5,11,35,25,6,3,11,2018-03-17
Bulls,104,0.4667,0.2609,0.6087,4,38,21,5,9,14,2018-03-20
Timberwolves,122,0.4894,0.3143,0.5429,10,41,25,6,4,11,2018-03-20
Bulls,103,0.4815,0.375,0.6667,11,33,26,8,5,20,2018-03-23
Hornets,118,0.5366,0.4286,0.4286,6,29,28,11,8,14,2018-03-23
Mavericks,100,0.4167,0.4483,0.5862,13,33,21,6,4,17,2018-03-24
Bulls,108,0.4719,0.3704,0.5185,11,34,24,10,2,13,2018-03-24
Grizzlies,110,0.4878,0.3448,0.6897,9,24,24,12,3,14,2018-03-26
Bulls,119,0.5316,0.3793,0.8276,9,32,25,10,1,20,2018-03-26
Bulls,83,0.3548,0.2903,0.2581,10,32,19,11,0,13,2018-03-28
Pistons,99,0.4691,0.3333,0.5185,11,39,22,8,9,16,2018-03-28
Bulls,129,0.4898,0.4595,0.4324,13,34,31,10,4,5,2018-03-30
Hawks,122,0.5122,0.475,0.475,5,37,32,2,5,15,2018-03-30
Bulls,111,0.4375,0.3659,0.6341,8,34,23,10,2,13,2018-04-01
Grizzlies,110,0.4368,0.3714,0.6,11,36,27,7,4,14,2018-04-01
Cavaliers,114,0.5057,0.3514,0.3514,11,33,25,4,5,13,2018-04-03
Bulls,109,0.4505,0.4706,0.3235,11,34,30,4,3,12,2018-04-03
Nuggets,135,0.6145,0.5714,0.3714,8,37,34,9,6,17,2018-04-06
Bulls,102,0.4382,0.3421,0.2895,9,25,29,12,4,15,2018-04-06
Bucks,118,0.4943,0.5,0.5667,7,29,27,8,7,5,2018-04-08
Bulls,105,0.4138,0.4615,0.8077,17,34,21,3,2,14,2018-04-08
Bulls,95,0.4021,0.3143,0.1714,14,30,27,10,1,12,2018-04-10
Pistons,117,0.4943,0.381,0.3571,12,37,33,6,7,13,2018-04-10
Bulls,86,0.382,0.2162,0.2703,13,38,17,8,1,18,2017-10-18
Rockets,118,0.4409,0.3158,0.3158,9,37,28,15,6,10,2017-10-18
Bulls,92,0.3667,0.2308,0.7692,14,36,19,10,5,18,2017-10-20
Heat,103,0.4512,0.2593,0.8148,7,37,20,7,7,17,2017-10-20
Bulls,90,0.3571,0.3415,0.3902,11,42,16,11,7,16,2017-10-21
Magic,82,0.3298,0.1795,0.3333,12,43,16,11,5,12,2017-10-21
Wizards,94,0.4568,0.2667,0.4,6,31,27,5,4,16,2017-10-23
Bulls,113,0.5244,0.5294,0.2647,6,34,30,7,1,17,2017-10-23
Hornets,114,0.4938,0.3824,0.6176,10,39,24,3,4,20,2017-10-26
Bulls,120,0.4646,0.4412,0.3824,11,33,26,9,4,7,2017-10-26
Pistons,119,0.5281,0.4286,0.2857,7,40,27,12,4,11,2017-10-29
Bulls,87,0.3721,0.3235,0.3529,12,28,21,8,1,18,2017-10-29
Cavaliers,116,0.5432,0.4231,0.6538,9,35,25,8,3,17,2017-10-31
Bucks,97,0.4634,0.3143,0.2857,8,22,23,9,2,14,2017-10-31
Magic,114,0.4444,0.4857,0.4857,12,38,28,7,6,12,2017-11-01
Cavaliers,93,0.3837,0.28,0.8,11,33,15,4,7,16,2017-11-01
Cavaliers,101,0.4615,0.375,0.5312,5,32,19,8,2,18,2017-11-04
Pelicans,123,0.5158,0.3939,0.3636,10,37,33,10,4,11,2017-11-04
Pacers,124,0.5444,0.6154,0.3846,8,35,35,9,1,11,2017-11-07
Cavaliers,107,0.5,0.2258,0.4516,8,33,25,6,3,16,2017-11-07
Cavaliers,130,0.561,0.4444,0.963,8,26,20,11,4,14,2017-11-09
Wizards,122,0.5357,0.3929,0.75,9,28,25,5,2,16,2017-11-09
Hawks,117,0.4767,0.44,0.96,11,33,24,4,6,17,2017-11-11
Cavaliers,115,0.4375,0.2778,0.5833,15,32,27,6,6,13,2017-11-11
Bucks,119,0.5663,0.4333,0.4,8,28,29,6,8,16,2017-11-13
Cavaliers,124,0.5,0.5,1.8333,12,27,18,7,4,12,2017-11-13
Cavaliers,113,0.5556,0.4444,0.4074,4,22,24,9,1,18,2017-11-15
Rockets,117,0.4675,0.3478,0.6304,17,28,21,11,5,22,2017-11-15
Cavaliers,111,0.4321,0.3871,0.9355,10,43,18,8,3,17,2017-11-17
Mavericks,104,0.4239,0.2941,0.4706,9,33,21,7,3,10,2017-11-17
Cavaliers,115,0.4421,0.3421,0.4737,15,35,25,9,4,13,2017-11-18
Hornets,107,0.4767,0.2308,0.7308,8,33,21,7,5,13,2017-11-18
Cavaliers,116,0.525,0.4848,0.4848,7,35,28,4,2,11,2017-11-20
Pistons,88,0.4416,0.4333,0.2333,7,27,23,7,2,14,2017-11-20
Hornets,99,0.383,0.3793,0.5517,15,40,25,4,3,9,2017-11-22
Cavaliers,100,0.4578,0.3333,0.2821,3,42,25,4,7,12,2017-11-22
Heat,97,0.4405,0.3226,0.4194,8,34,24,7,5,15,2017-11-25
Cavaliers,108,0.4938,0.3333,0.5152,5,40,21,12,2,13,2017-11-25
Cavaliers,121,0.519,0.4615,0.5385,12,28,30,9,5,19,2017-11-27
Hawks,114,0.519,0.3871,0.6452,8,21,24,9,4,17,2017-11-27
Grizzlies,111,0.5119,0.5652,0.5217,6,30,31,6,4,12,2017-11-28
Cavaliers,116,0.56,0.4583,0.875,1,30,24,8,7,10,2017-11-28
Cavaliers,102,0.4353,0.3056,0.4722,9,35,23,4,4,11,2017-12-01
Pacers,106,0.4419,0.3846,0.3846,12,37,21,7,3,8,2017-12-01
Hawks,114,0.4674,0.4444,0.3333,10,27,26,8,4,10,2017-12-02
Cavaliers,123,0.5581,0.5263,0.1842,6,31,35,5,2,13,2017-12-02
Jazz,100,0.4568,0.5,0.2647,11,27,24,9,7,12,2017-12-06
Cavaliers,109,0.5316,0.4545,0.6818,8,33,30,9,1,12,2017-12-06
Cavaliers,106,0.4713,0.4118,0.2941,4,38,24,6,4,8,2017-12-08
Wizards,99,0.4286,0.3636,0.2727,13,38,20,4,5,10,2017-12-08
Cavaliers,116,0.5,0.3902,0.4878,7,30,26,9,3,14,2017-12-10
Bucks,119,0.5244,0.3793,0.7586,8,32,27,12,3,14,2017-12-10
Cavaliers,101,0.4198,0.3,0.525,9,37,20,6,5,15,2017-12-12
Jazz,104,0.4634,0.3226,0.5806,5,38,24,12,4,11,2017-12-12
Trail Blazers,110,0.4667,0.4062,0.4062,13,30,25,5,5,15,2017-12-14
Cavaliers,127,0.5181,0.4062,0.875,8,32,28,11,4,10,2017-12-14
Cavaliers,131,0.5,0.4412,0.6471,14,31,25,11,2,17,2017-12-17
Magic,127,0.5,0.3784,0.4054,14,32,29,5,2,19,2017-12-17
Cavaliers,99,0.4405,0.3421,0.3158,8,29,26,0,4,13,2017-12-19
Timberwolves,127,0.52,0.3226,0.4194,15,41,30,6,2,5,2017-12-19
Cavaliers,95,0.4353,0.2059,0.4118,9,37,19,12,5,11,2017-12-20
Pacers,97,0.4588,0.4762,0.4286,6,38,16,5,4,14,2017-12-20
Magic,103,0.4659,0.2273,0.7273,9,33,25,12,6,14,2017-12-23
Cavaliers,104,0.4471,0.2941,0.5294,14,32,22,8,4,20,2017-12-23
Thunder,148,0.58,0.4667,0.6,16,36,37,9,2,13,2017-12-26
Cavaliers,124,0.5169,0.2703,0.5946,3,25,32,7,4,15,2017-12-26
Cavaliers,102,0.4861,0.2857,1.2381,6,35,19,6,3,18,2017-12-27
Spurs,114,0.5,0.2857,0.4286,13,32,23,11,4,9,2017-12-27
Pacers,108,0.4725,0.4194,0.2903,8,29,27,13,1,16,2017-12-29
Cavaliers,115,0.561,0.3514,0.2703,8,36,27,13,4,20,2017-12-29
Pistons,104,0.4211,0.3889,0.2778,7,36,31,5,6,6,2017-12-31
Cavaliers,121,0.506,0.4286,0.6286,4,41,27,2,3,10,2017-12-31
Cavaliers,114,0.4524,0.3714,0.7143,7,34,24,2,5,15,2018-01-02
Pistons,125,0.5269,0.3913,0.7826,8,39,30,12,5,10,2018-01-02
Heat,89,0.4337,0.1071,0.5,6,46,17,8,5,19,2018-01-06
Cavaliers,91,0.35,0.2308,1.1154,7,38,18,9,5,16,2018-01-06
Rockets,120,0.4731,0.3725,0.2549,6,47,28,6,5,8,2018-01-08
Cavaliers,88,0.3908,0.2667,0.4,5,42,22,4,3,11,2018-01-08
Cavaliers,98,0.4286,0.3243,0.3784,9,27,19,4,4,14,2018-01-09
Magic,116,0.5227,0.2727,0.8182,12,38,27,7,8,12,2018-01-09
Timberwolves,138,0.5806,0.5758,0.3333,4,31,33,7,4,11,2018-01-11
Cavaliers,140,0.5909,0.5122,0.3659,7,34,33,5,1,15,2018-01-11
Cavaliers,123,0.5349,0.4286,0.4571,6,37,31,8,4,9,2018-01-13
Hawks,107,0.4458,0.3636,0.3864,6,36,20,4,4,12,2018-01-13
Cavaliers,120,0.5114,0.4444,0.3889,10,31,24,6,3,7,2018-01-15
Thunder,112,0.4444,0.3143,0.6,18,33,23,6,3,9,2018-01-15
Wizards,110,0.4783,0.4,0.3333,9,34,29,9,3,10,2018-01-17
Cavaliers,103,0.5,0.2286,0.3143,6,30,20,5,2,13,2018-01-17
Cavaliers,112,0.4598,0.3793,0.7241,7,39,26,13,9,18,2018-01-19
Grizzlies,89,0.3929,0.375,0.5833,5,32,22,10,4,21,2018-01-19
Spurs,110,0.4419,0.4737,1.3158,10,34,22,11,9,9,2018-01-22
Cavaliers,94,0.4176,0.2353,0.2941,13,34,18,8,3,15,2018-01-22
Nuggets,126,0.5465,0.5429,0.3714,6,29,35,4,3,9,2018-01-23
Cavaliers,117,0.5227,0.375,0.6667,12,29,25,5,2,9,2018-01-23
Pistons,90,0.3908,0.3529,0.2941,8,32,17,9,6,11,2018-01-25
Cavaliers,112,0.4886,0.3636,0.4242,11,42,29,8,2,14,2018-01-25
Cavaliers,113,0.5057,0.4483,0.4138,7,28,25,10,4,10,2018-01-28
Nuggets,108,0.4884,0.3704,0.5185,14,37,22,7,2,21,2018-01-28
Cavaliers,105,0.5125,0.3333,0.3636,2,32,17,5,7,11,2018-01-30
Trail Blazers,113,0.4479,0.3429,0.4286,13,37,26,4,3,7,2018-01-30
Bucks,117,0.5114,0.2581,0.6129,8,24,26,11,7,15,2018-02-02
Cavaliers,124,0.4943,0.3947,0.6053,12,30,24,4,6,13,2018-02-02
Cavaliers,79,0.3647,0.1538,0.5,12,30,15,8,1,14,2018-02-03
Heat,98,0.4744,0.3103,0.5172,9,35,24,10,9,14,2018-02-03
Cavaliers,118,0.4839,0.3929,0.6071,11,27,22,9,1,6,2018-02-05
Hornets,105,0.5132,0.2381,1.0476,6,34,20,2,2,13,2018-02-05
Pelicans,102,0.4831,0.4231,0.1923,7,34,25,4,2,11,2018-02-09
Cavaliers,107,0.4778,0.4167,0.4583,9,36,22,6,2,10,2018-02-09
Mavericks,87,0.4051,0.3514,0.2703,4,34,15,5,3,15,2018-02-11
Cavaliers,98,0.4118,0.4231,0.6538,10,40,21,7,1,11,2018-02-11
Wizards,115,0.5,0.4286,0.5714,12,29,34,8,7,15,2018-02-13
Cavaliers,119,0.5455,0.4815,0.8148,5,30,26,10,3,16,2018-02-13
Hornets,90,0.3973,0.3,0.7667,3,44,16,4,3,17,2018-02-14
Pistons,102,0.4271,0.3462,0.4231,9,38,24,14,3,8,2018-02-14
Pistons,111,0.4943,0.4348,0.6522,10,23,19,12,1,19,2018-02-22
Wizards,115,0.5333,0.3529,1.7059,7,30,25,12,7,16,2018-02-22
Timberwolves,101,0.4353,0.36,0.72,7,30,19,5,4,14,2018-02-24
Pistons,122,0.5217,0.4412,0.3235,12,35,32,7,3,14,2018-02-24
Bucks,96,0.4699,0.4,0.32,7,29,27,6,6,13,2018-02-26
Pistons,105,0.4744,0.3077,0.8846,7,32,21,10,4,12,2018-02-26
Pacers,97,0.4318,0.2917,0.5833,7,31,22,8,3,15,2018-02-27
Pistons,114,0.5181,0.4444,0.5926,8,42,25,3,5,15,2018-02-27
Hawks,104,0.4944,0.3333,0.3333,11,34,28,11,7,15,2018-03-01
Pistons,111,0.4382,0.4,0.7,20,31,23,7,5,17,2018-03-01
Heat,103,0.4333,0.3514,0.3243,7,32,25,8,5,9,2018-03-03
Pistons,112,0.4828,0.5,0.5,11,43,24,2,5,13,2018-03-03
Pistons,95,0.3529,0.4054,0.5405,17,28,23,7,3,16,2018-03-04
Bucks,99,0.4872,0.3636,0.6818,11,32,24,10,16,15,2018-03-04
Pistons,100,0.4194,0.4242,0.2424,11,32,20,4,8,11,2018-03-07
Pacers,107,0.4382,0.5357,0.5,13,38,22,4,5,10,2018-03-07
Pistons,100,0.4699,0.32,0.56,11,26,25,10,2,19,2018-03-09
Timberwolves,97,0.5128,0.2273,0.5455,6,32,23,11,4,20,2018-03-09
Pistons,99,0.4643,0.3784,0.1892,8,35,22,6,5,19,2018-03-11
Thunder,98,0.4286,0.25,0.1875,13,32,22,13,6,14,2018-03-11
Pistons,91,0.443,0.3,0.4,4,28,20,7,5,15,2018-03-12
Wizards,109,0.4831,0.3333,0.7619,16,33,28,12,6,11,2018-03-12
Pistons,93,0.4118,0.2963,0.5556,7,35,15,8,2,10,2018-03-14
Spurs,96,0.4268,0.4516,0.3871,10,41,30,2,7,16,2018-03-14
Pistons,100,0.4138,0.3333,0.6,17,29,20,5,0,11,2018-03-16
Bucks,104,0.4937,0.3636,0.8182,13,28,22,7,5,12,2018-03-16
Nuggets,103,0.5063,0.3333,0.4333,6,38,27,8,3,17,2018-03-17
Pistons,84,0.3544,0.36,0.76,11,29,17,7,2,20,2018-03-17
Pistons,105,0.4556,0.4333,0.3333,14,32,26,10,3,15,2018-03-19
Hawks,91,0.4571,0.3548,0.5161,7,27,28,6,6,16,2018-03-19
Pistons,104,0.4194,0.4062,0.4062,11,33,22,7,10,9,2018-03-22
Pacers,98,0.4023,0.3,0.6333,15,36,21,6,4,13,2018-03-22
Magic,110,0.4824,0.5152,0.3333,8,32,27,6,4,16,2018-03-25
Pistons,114,0.4719,0.5,0.3824,7,32,27,11,3,13,2018-03-25
Pistons,93,0.4286,0.2917,0.8333,6,32,19,4,2,12,2018-03-27
Mavericks,110,0.5333,0.4667,0.5333,4,33,22,6,7,12,2018-03-27
Pacers,83,0.4416,0.2857,0.4286,5,21,18,6,3,12,2018-03-29
Pistons,107,0.5,0.3529,0.3824,10,36,26,5,1,10,2018-03-29
Pistons,89,0.4023,0.3913,0.4348,9,32,20,5,4,15,2018-03-31
Magic,102,0.4512,0.4231,0.6538,9,39,22,10,3,18,2018-03-31
Spurs,79,0.369,0.1923,0.4615,10,36,18,8,5,14,2018-04-01
Pistons,93,0.4444,0.3333,0.5417,6,39,22,10,1,11,2018-04-01
Pistons,104,0.4767,0.375,0.5417,5,30,21,4,2,9,2018-04-03
Heat,111,0.5119,0.5,0.2353,7,34,29,6,3,12,2018-04-03
Rockets,101,0.4222,0.3191,0.2128,12,30,29,5,4,13,2018-04-06
Pistons,108,0.5067,0.48,0.8,5,30,21,8,4,11,2018-04-06
Pistons,109,0.4409,0.2963,0.7037,12,27,22,5,4,12,2018-04-09
Pelicans,112,0.561,0.2727,0.6364,9,32,31,7,9,16,2018-04-09
Hornets,118,0.5119,0.4762,1.0476,9,40,21,9,4,15,2018-04-11
Pistons,107,0.4884,0.5172,0.2759,3,35,27,10,5,16,2018-04-11
Wizards,122,0.5,0.4571,0.6857,8,26,28,10,4,13,2017-10-19
Pistons,112,0.5,0.3333,0.7333,7,28,25,8,3,14,2017-10-19
Jazz,98,0.3958,0.3226,0.3871,9,35,24,11,9,14,2017-10-21
Pistons,95,0.3918,0.2258,0.3871,15,42,23,10,7,19,2017-10-21
Thunder,121,0.4839,0.4242,0.5152,13,30,23,9,2,9,2017-10-24
Pistons,108,0.4643,0.3636,0.5455,13,30,24,4,3,16,2017-10-24
Grizzlies,102,0.4167,0.2581,0.4516,10,39,22,3,3,9,2017-10-26
Pistons,104,0.4605,0.28,1.08,4,37,20,8,4,7,2017-10-26
Heat,107,0.4835,0.3889,0.1389,7,26,30,13,4,11,2017-10-28
Pistons,111,0.5238,0.3462,0.5385,13,36,23,7,5,17,2017-10-28
Trail Blazers,91,0.3936,0.303,0.2121,13,32,18,9,5,13,2017-11-01
Pistons,111,0.5,0.5,0.2667,10,41,36,7,4,14,2017-11-01
Pistons,115,0.4578,0.3939,0.7879,12,28,30,6,4,15,2017-11-03
Hawks,118,0.4872,0.3448,1.1034,4,31,27,10,3,13,2017-11-03
Pelicans,118,0.44,0.4118,0.4706,10,43,31,6,7,11,2017-11-04
Pistons,103,0.3684,0.2571,0.6857,14,40,18,5,3,14,2017-11-04
Hawks,98,0.427,0.1818,0.4848,8,35,25,9,4,11,2017-11-07
Pistons,104,0.4217,0.3939,0.6364,10,37,26,3,5,16,2017-11-07
Pistons,98,0.4941,0.2222,0.5556,8,33,23,4,2,17,2017-11-10
Hornets,114,0.4773,0.4571,0.4,13,34,28,9,4,18,2017-11-10
Bucks,87,0.3836,0.3333,0.9583,6,29,16,7,3,13,2017-11-11
Pistons,110,0.4421,0.3103,0.5862,22,35,26,9,0,9,2017-11-11
Pistons,106,0.4348,0.4138,0.4828,13,30,22,10,1,14,2017-11-15
Magic,115,0.5116,0.3611,0.3889,7,38,34,8,3,16,2017-11-15
Pistons,96,0.4157,0.2917,0.625,17,29,18,8,2,18,2017-11-17
Heat,105,0.4512,0.4138,0.6552,15,30,19,11,5,13,2017-11-17
Pistons,79,0.375,0.2,0.56,8,24,14,14,4,17,2017-11-19
Jazz,110,0.5526,0.3824,0.3824,11,41,29,10,5,22,2017-11-19
Pistons,113,0.4783,0.5185,0.4074,9,32,30,8,4,11,2017-11-21
Nuggets,120,0.5059,0.4286,0.7857,10,35,26,7,8,15,2017-11-21
Pistons,87,0.3875,0.4,0.6,8,35,17,6,2,12,2017-11-22
Trail Blazers,100,0.4368,0.2581,0.5161,9,40,23,8,8,11,2017-11-22
Pistons,96,0.4211,0.1579,0.2632,16,50,22,9,5,15,2017-11-24
Rockets,100,0.3535,0.2353,0.3529,12,40,19,9,3,12,2017-11-24
Wizards,92,0.4157,0.1875,0.375,12,31,28,9,6,15,2017-11-26
Pistons,103,0.4881,0.2857,0.7143,10,34,26,9,3,16,2017-11-26
Mavericks,106,0.4348,0.3333,0.3333,10,36,26,7,5,12,2017-11-28
Pistons,113,0.5,0.4,0.3,6,43,24,6,4,11,2017-11-28
Pistons,117,0.4086,0.4894,0.383,14,24,30,10,0,12,2017-11-30
Grizzlies,130,0.5783,0.4848,0.5455,8,35,36,11,4,12,2017-11-30
Trail Blazers,114,0.4842,0.4737,0.6842,11,40,19,5,6,9,2017-12-01
Pacers,96,0.4487,0.2222,1.2222,6,33,15,1,4,12,2017-12-01
Pacers,108,0.4479,0.3684,0.7895,13,32,18,9,4,10,2017-12-04
Heat,112,0.5172,0.4118,0.2353,6,39,24,6,11,14,2017-12-04
Pacers,130,0.6667,0.4545,0.3636,8,34,31,8,2,17,2017-12-06
Timberwolves,107,0.4884,0.375,0.5833,9,18,27,9,4,14,2017-12-06
Pacers,96,0.3373,0.3448,1.0345,14,27,13,13,2,19,2017-12-08
Thunder,114,0.4831,0.3704,0.6667,16,33,26,8,8,20,2017-12-08
Spurs,94,0.4,0.3214,0.4643,12,32,19,12,8,15,2017-12-09
Pacers,97,0.4675,0.4545,0.6818,6,38,21,9,3,19,2017-12-09
Pelicans,117,0.5057,0.4,0.4286,11,32,23,6,5,12,2017-12-11
Pacers,112,0.4731,0.375,0.625,11,30,19,4,4,10,2017-12-11
Rockets,118,0.4778,0.3617,0.3191,10,37,24,10,5,13,2017-12-13
Pacers,95,0.4458,0.3636,0.5909,7,34,18,5,7,13,2017-12-13
Pacers,116,0.5059,0.5,0.75,5,31,29,6,6,12,2017-12-15
Grizzlies,113,0.5116,0.25,0.5312,11,32,29,5,10,14,2017-12-15
Pacers,120,0.6,0.4783,0.3043,9,33,33,9,7,12,2017-12-18
Heat,95,0.4217,0.3514,0.3243,10,25,21,8,2,14,2017-12-18
Pacers,105,0.4157,0.4,1.15,8,40,25,17,4,12,2017-12-20
Magic,97,0.4167,0.3421,0.3684,11,39,23,6,7,22,2017-12-20
Magic,109,0.4348,0.3902,0.3171,10,25,22,4,9,14,2017-12-21
Pacers,121,0.5316,0.5769,0.8462,8,35,25,7,8,14,2017-12-21
Pacers,97,0.4773,0.25,0.2143,6,30,18,9,7,14,2017-12-23
Rockets,118,0.4884,0.45,0.4,10,39,26,9,0,15,2017-12-23
Nuggets,116,0.4526,0.4048,0.3095,19,28,24,7,5,21,2017-12-26
Pacers,126,0.5269,0.4,0.72,11,29,24,6,2,11,2017-12-26
Thunder,100,0.4091,0.4483,0.5172,17,35,26,10,6,13,2017-12-27
Pacers,95,0.4494,0.3548,0.129,11,31,18,11,7,13,2017-12-27
Pacers,105,0.4878,0.3333,0.8571,8,29,19,5,5,9,2017-12-29
Hawks,95,0.4321,0.2759,0.5862,11,32,27,5,6,13,2017-12-29
Mavericks,98,0.5128,0.2759,0.3448,4,31,26,7,3,9,2017-12-31
