home_team,away_team,pts_h,fg%_h,3pt%_h,ft%_h,oreb_h,dreb_h,ast_h,stl_h,blk_h,to_h,pts_a,fg%_a,3pt%_a,ft%_a,oreb_a,dreb_a,ast_a,stl_a,blk_a,to_a,outcome,date
Pistons,Pacers,113,0.4432,0.439,0.4146,15,32,28,8,4,12,109,0.4598,0.3846,0.7308,12,30,23,8,8,11,1,2019-02-25
Nets,Spurs,101,0.4321,0.38,0.24,6,45,24,5,5,15,85,0.3646,0.1667,0.4583,10,37,14,6,6,11,1,2019-02-25
Bulls,Bucks,106,0.4457,0.3462,0.5769,6,35,31,3,3,7,117,0.4615,0.3469,0.3265,8,37,26,3,6,8,0,2019-02-25
Cavaliers,Trail Blazers,110,0.4157,0.3824,0.6765,13,27,22,4,1,7,123,0.5641,0.6207,0.5862,6,39,26,5,6,13,0,2019-02-25
Grizzlies,Lakers,110,0.4409,0.25,0.5278,15,42,20,7,5,14,105,0.4494,0.3704,0.5556,10,36,25,8,5,17,1,2019-02-25
Clippers,Mavericks,121,0.45,0.3778,0.3111,9,31,33,11,4,5,112,0.4868,0.3889,0.6667,7,38,28,3,9,17,1,2019-02-25
Heat,Suns,121,0.4948,0.3103,0.5517,14,30,31,10,4,14,124,0.5056,0.4062,0.6562,7,32,30,9,1,14,0,2019-02-25
Pelicans,76ers,110,0.4231,0.1786,0.6071,14,40,29,15,8,13,111,0.4356,0.3226,0.4194,15,43,23,9,8,19,0,2019-02-25
Hornets,Warriors,110,0.4396,0.2121,0.6970000000000001,9,29,23,13,6,12,121,0.5053,0.3415,0.2683,13,36,35,9,8,15,0,2019-02-25
Timberwolves,Kings,112,0.506,0.2581,0.6452,7,42,23,10,6,22,105,0.3895,0.3462,0.8462,14,30,20,13,2,19,1,2019-02-25
Rockets,Hawks,119,0.4333,0.2941,0.5098,12,25,24,11,4,12,111,0.4875,0.4474,0.4211,10,31,21,6,6,17,1,2019-02-25
Raptors,Celtics,118,0.4894,0.4722,0.25,8,37,33,7,5,8,95,0.3837,0.2,0.7667,10,37,24,6,4,14,1,2019-02-26
Nuggets,Thunder,121,0.4659,0.4643,0.9286,11,36,28,9,4,18,112,0.4526,0.2632,0.4211,14,32,31,10,5,17,1,2019-02-26
Knicks,Magic,108,0.4270000000000001,0.2917,1.0417,14,37,17,11,7,10,103,0.4382,0.3438,0.4375,12,35,26,6,7,16,1,2019-02-26
Kings,Bucks,140,0.4492,0.3636,0.6667,15,43,30,6,6,8,141,0.4821,0.3778,0.3556,11,46,36,3,14,11,0,2019-02-27
Spurs,Pistons,105,0.5185,0.5294,0.7059,7,48,24,3,7,10,93,0.36,0.3947,0.1579,8,33,19,6,3,5,1,2019-02-27
Nets,Wizards,116,0.4588,0.2286,0.8571,7,34,20,7,3,16,125,0.4583,0.2973,0.7027,17,40,34,10,4,17,0,2019-02-27
Celtics,Trail Blazers,92,0.4651,0.1786,0.25,8,33,20,5,4,16,97,0.4222,0.1818,0.4545,13,35,14,11,2,11,0,2019-02-27
Mavericks,Pacers,110,0.4938,0.4324,0.3784,10,32,27,11,1,15,101,0.4805,0.3571,0.6071,6,32,19,10,3,14,1,2019-02-27
Hornets,Rockets,113,0.4699,0.3636,0.6970000000000001,8,40,25,9,5,18,118,0.4615,0.3333,0.5385,7,30,23,11,3,10,0,2019-02-27
Jazz,Clippers,111,0.413,0.3235,0.7059,14,42,22,9,12,16,105,0.3936,0.1923,1.0,11,36,16,11,6,10,1,2019-02-27
Hawks,Timberwolves,131,0.4259,0.4138,0.9309999999999999,18,47,32,1,6,12,123,0.4314,0.3158,0.6053,9,38,29,8,7,6,1,2019-02-27
Lakers,Pelicans,125,0.5213,0.32,0.76,6,33,37,7,8,8,119,0.451,0.2,0.5714,14,38,31,6,3,13,1,2019-02-27
Grizzlies,Bulls,107,0.4362,0.3333,0.5926,12,34,25,7,5,16,109,0.4756,0.3333,0.9583,7,35,20,12,9,15,0,2019-02-27
Heat,Warriors,126,0.506,0.439,0.5854,12,36,20,4,6,13,125,0.4944,0.3542,0.4167,8,29,21,7,3,8,1,2019-02-27
Pacers,Timberwolves,122,0.4762,0.5926,0.963,8,27,35,8,11,11,115,0.4719,0.3077,0.8846,21,35,16,5,7,15,1,2019-02-28
Magic,Warriors,103,0.4494,0.3548,0.3871,9,44,24,2,9,15,96,0.4021,0.225,0.225,9,38,16,5,3,12,1,2019-02-28
Rockets,Heat,121,0.4935,0.413,0.5652,8,28,22,6,5,15,118,0.5185,0.5357,0.6786,8,26,28,9,2,14,1,2019-02-28
Thunder,76ers,104,0.4368,0.2963,0.7407,8,36,28,5,3,12,108,0.4615,0.4,0.4,8,36,33,9,5,13,0,2019-02-28
Nuggets,Jazz,104,0.40399999999999997,0.28,0.68,16,39,25,6,5,12,111,0.4405,0.3721,0.4884,10,34,25,6,6,11,0,2019-02-28
Knicks,Cavaliers,118,0.4842,0.3438,0.4688,14,26,26,4,3,8,125,0.5125,0.4118,0.8529,8,32,24,5,3,11,0,2019-02-28
Raptors,Trail Blazers,119,0.5556,0.3571,0.6786,2,30,29,9,6,14,117,0.4941,0.4242,0.5758,9,33,24,9,4,16,1,2019-03-01
Hawks,Bulls,161,0.4959,0.3667,0.2833,9,50,33,11,8,20,168,0.4706,0.4375,0.7292,11,51,30,10,5,16,0,2019-03-01
Lakers,Bucks,120,0.4792,0.325,0.375,8,32,29,4,4,9,131,0.5161,0.35,0.525,11,40,30,4,6,11,0,2019-03-01
Celtics,Wizards,107,0.4468,0.2857,0.3714,11,35,26,12,3,12,96,0.4045,0.2632,0.3684,11,42,20,7,6,18,1,2019-03-01
Nets,Hornets,112,0.5116,0.3125,0.4375,7,30,27,2,5,15,123,0.5319,0.4286,0.6667,10,30,24,6,4,13,0,2019-03-01
Suns,Pelicans,116,0.4255,0.3529,0.7059,12,27,25,17,2,19,130,0.5747,0.5926,0.5185,10,40,34,13,4,24,0,2019-03-01
Kings,Clippers,109,0.4409,0.2857,1.0,8,38,27,6,8,8,116,0.4348,0.3871,0.7742,16,42,19,4,6,11,0,2019-03-01
Suns,Lakers,118,0.5132,0.2308,1.3077,9,32,21,7,8,10,109,0.4831,0.32,0.6,10,30,27,3,3,11,1,2019-03-02
Heat,Nets,117,0.4889,0.4118,0.4412,11,46,36,5,9,11,88,0.3523,0.2143,0.4048,7,29,20,6,6,11,1,2019-03-02
Pacers,Magic,112,0.5455,0.2593,0.7778,3,33,31,5,6,11,117,0.5055,0.3571,0.5357,11,30,28,7,5,9,0,2019-03-02
Jazz,Bucks,115,0.4583,0.4138,0.5172,16,37,22,13,7,13,111,0.3854,0.3846,0.5641,17,36,20,6,10,15,1,2019-03-02
Cavaliers,Pistons,93,0.3418,0.3824,0.7647,9,24,15,7,1,12,129,0.5402,0.5405,0.4054,9,42,27,5,8,9,0,2019-03-02
76ers,Warriors,117,0.4483,0.4516,0.8065,11,35,26,6,3,21,120,0.5062,0.4242,0.7273,4,35,23,14,7,13,0,2019-03-02
Mavericks,Grizzlies,81,0.3059,0.175,0.55,13,30,17,9,5,10,111,0.5,0.4118,0.5588,4,46,30,4,6,15,0,2019-03-02
Nuggets,Pelicans,112,0.4239,0.2812,0.7812,10,34,25,13,7,16,120,0.4891,0.4,0.6,12,35,28,10,4,21,0,2019-03-02
Spurs,Thunder,116,0.4945,0.4211,0.9474,11,38,15,8,6,11,102,0.4545,0.2414,0.5172,11,34,17,7,2,13,1,2019-03-02
Pistons,Raptors,112,0.4651,0.3636,0.6061,8,38,25,10,3,15,107,0.3854,0.359,0.4872,18,32,22,8,3,15,1,2019-03-03
Bulls,Hawks,118,0.5109,0.2963,0.5926,9,33,25,6,5,14,123,0.4719,0.5,0.4286,11,35,30,10,5,13,0,2019-03-03
Clippers,Knicks,128,0.4898,0.5429,0.3714,9,44,33,5,4,16,107,0.3977,0.3793,0.8966,9,37,23,9,9,13,1,2019-03-03
Wizards,Timberwolves,135,0.5,0.3333,0.7879,15,31,30,6,4,8,121,0.5253,0.1481,0.4815,12,34,25,3,4,12,1,2019-03-03
Hornets,Trail Blazers,108,0.4458,0.4242,0.6061,4,31,25,7,5,12,118,0.4479,0.3438,0.6562,13,35,26,9,3,11,0,2019-03-03
Thunder,Grizzlies,99,0.3548,0.3,0.8,17,36,19,10,5,14,95,0.44299999999999995,0.3182,0.8182,4,40,22,9,9,20,1,2019-03-03
Celtics,Rockets,104,0.4805,0.2857,0.7857,8,36,23,7,0,13,115,0.475,0.4118,0.3529,10,32,22,8,4,12,0,2019-03-03
Cavaliers,Magic,107,0.4337,0.3256,0.4884,9,35,20,7,2,11,93,0.4432,0.2308,0.3462,8,33,23,5,4,11,1,2019-03-03
Spurs,Nuggets,104,0.4824,0.32,0.56,6,37,27,8,7,9,103,0.4316,0.425,0.1,8,35,27,5,3,12,1,2019-03-04
Lakers,Clippers,105,0.4176,0.2632,0.5,7,33,22,2,6,12,113,0.494,0.3793,0.6897,8,42,25,7,3,12,0,2019-03-04
Nets,Mavericks,127,0.5647,0.4146,0.3415,3,45,29,8,1,13,88,0.3563,0.2667,0.3111,5,31,20,4,3,13,1,2019-03-04
Kings,Knicks,115,0.4699,0.3793,0.8966,6,37,28,11,3,13,108,0.4588,0.4138,0.6207,10,38,17,8,5,17,1,2019-03-04
Heat,Hawks,114,0.557,0.3913,0.7391,7,33,23,9,7,18,113,0.4176,0.3696,0.4348,16,26,25,9,2,14,1,2019-03-04
Suns,Bucks,114,0.4505,0.3182,1.1364,17,39,22,10,10,13,105,0.3684,0.2857,0.5476,18,39,17,8,2,14,1,2019-03-04
Jazz,Pelicans,112,0.4674,0.3684,0.3158,13,34,35,3,6,18,115,0.4792,0.45,0.7,12,32,24,12,5,8,0,2019-03-04
Warriors,Celtics,95,0.4,0.2286,0.5429,9,36,26,5,2,21,128,0.5104,0.4118,0.4706,9,37,38,12,5,11,0,2019-03-05
Grizzlies,Trail Blazers,120,0.5333,0.4815,1.0,4,30,22,11,5,16,111,0.5316,0.3103,0.6207,5,31,25,7,4,20,1,2019-03-05
76ers,Magic,114,0.4719,0.3929,0.6786,10,40,28,10,4,11,106,0.4516,0.4062,0.2812,10,34,21,4,2,12,1,2019-03-05
Timberwolves,Thunder,131,0.5281,0.5,1.1818,10,42,28,6,2,9,120,0.4468,0.3913,0.3913,15,30,20,4,8,12,1,2019-03-05
Raptors,Rockets,95,0.4157,0.2812,0.375,16,31,16,1,5,13,107,0.4471,0.4412,0.4706,9,34,22,11,6,9,0,2019-03-05
Pacers,Bulls,105,0.4524,0.44,0.72,11,39,19,6,9,12,96,0.3871,0.16,0.8,15,34,16,7,7,9,1,2019-03-05
Lakers,Nuggets,99,0.4762,0.2258,0.3871,5,36,26,5,4,12,115,0.4592,0.3095,0.2857,18,37,33,6,3,8,0,2019-03-06
Wizards,Mavericks,132,0.5376,0.3636,0.6061,15,34,30,3,2,12,123,0.4839,0.3659,0.439,14,25,27,7,2,7,1,2019-03-06
Pelicans,Jazz,104,0.4607,0.375,0.5417,7,34,17,6,4,17,114,0.5227,0.2667,0.4667,9,36,31,9,8,20,0,2019-03-06
Hawks,Spurs,104,0.3913,0.3023,0.4419,11,36,21,8,2,14,111,0.4944,0.303,0.3939,6,43,27,4,9,16,0,2019-03-06
Kings,Celtics,109,0.5,0.4483,0.5517,6,34,23,8,4,15,111,0.5063,0.3939,0.5455,3,32,26,11,1,17,0,2019-03-06
Bulls,76ers,108,0.4409,0.2609,0.8696,16,31,21,7,3,13,107,0.4598,0.3333,0.7917,13,33,22,10,5,15,1,2019-03-06
Hornets,Heat,84,0.3659,0.3889,0.2778,10,30,22,7,4,19,91,0.4222,0.3462,0.2308,17,34,19,10,7,18,0,2019-03-06
Suns,Knicks,107,0.4815,0.4138,0.5862,4,27,21,11,9,13,96,0.4545,0.4,1.3333,8,38,17,6,7,21,1,2019-03-06
Pistons,Timberwolves,131,0.5376,0.4242,0.5152,11,31,29,5,3,5,114,0.4881,0.4444,0.7407,6,31,25,3,5,13,1,2019-03-06
Nets,Cavaliers,113,0.4725,0.3636,0.4545,11,39,21,5,7,14,107,0.4023,0.4211,0.5526,11,36,23,7,3,17,1,2019-03-06
Trail Blazers,Thunder,121,0.3936,0.2195,0.9268,14,37,14,7,8,14,129,0.4571,0.2963,0.9259,16,42,14,7,5,15,0,2019-03-07
Bucks,Pacers,117,0.5,0.4,0.4857,8,44,21,7,10,13,98,0.3889,0.3784,0.3784,6,34,26,10,7,10,1,2019-03-07
Warriors,Nuggets,122,0.5357,0.5143,0.4,7,36,32,11,10,17,105,0.3793,0.3636,0.8182,14,32,21,9,3,17,1,2019-03-08
Pelicans,Raptors,104,0.4095,0.2564,0.2051,14,37,28,11,0,17,127,0.5354,0.3514,0.2162,7,44,31,10,12,16,0,2019-03-08
Magic,Mavericks,111,0.4828,0.4828,0.4483,11,37,26,9,5,14,106,0.4719,0.2941,0.3529,10,32,22,6,3,14,1,2019-03-08
Hornets,Wizards,112,0.4167,0.3415,0.439,18,34,24,7,8,12,111,0.4651,0.3333,0.8148,13,33,28,8,5,14,1,2019-03-08
Heat,Cavaliers,126,0.5696,0.48,0.96,14,31,31,5,5,12,110,0.4815,0.4419,0.3023,6,22,28,6,1,15,1,2019-03-08
Grizzlies,Jazz,114,0.5111,0.4091,0.5909,8,35,31,5,5,10,104,0.4268,0.375,0.3333,10,31,21,8,10,12,1,2019-03-08
Bulls,Pistons,104,0.5122,0.2941,0.8824,8,27,20,9,4,16,112,0.5422,0.3333,0.4815,7,34,23,5,9,15,0,2019-03-08
Clippers,Thunder,118,0.4535,0.36,1.24,10,43,20,7,4,10,110,0.402,0.25,0.3864,14,38,20,3,7,11,1,2019-03-08
Rockets,76ers,107,0.4941,0.3171,0.2439,7,36,22,13,0,17,91,0.3684,0.1154,0.6923,22,37,20,9,4,18,1,2019-03-08
Trail Blazers,Suns,127,0.5,0.4483,0.9655,12,40,19,5,7,16,120,0.4175,0.3333,0.9259,13,30,27,7,5,8,1,2019-03-09
Knicks,Kings,94,0.3723,0.2857,0.4,13,45,16,3,5,9,102,0.3789,0.3333,0.5,11,42,16,5,3,7,0,2019-03-09
Lakers,Celtics,107,0.4835,0.1852,0.5185,8,35,28,4,4,12,120,0.5161,0.3684,0.2632,6,37,32,6,5,13,0,2019-03-09
Timberwolves,Wizards,135,0.4474,0.3333,0.5833,18,37,25,9,3,9,130,0.48,0.3636,0.4091,10,40,31,8,5,18,1,2019-03-09
Bucks,Hornets,131,0.4889,0.3864,0.5909,14,41,27,9,2,12,114,0.4731,0.3846,0.2821,6,29,25,4,2,12,1,2019-03-09
Hawks,Nets,112,0.3714,0.1951,0.6341,18,39,22,7,2,10,114,0.3837,0.3409,0.75,15,39,21,7,3,14,0,2019-03-09
Pistons,Bulls,131,0.5385,0.5429,0.4,10,34,34,5,1,7,108,0.5,0.5,0.9444,6,31,18,4,5,10,1,2019-03-10
76ers,Pacers,106,0.4368,0.3043,1.0,13,39,24,10,3,13,89,0.3735,0.3125,1.375,12,32,18,8,4,14,1,2019-03-10
Hawks,Pelicans,128,0.4898,0.4595,0.4054,10,46,30,4,5,9,116,0.4455,0.439,0.1951,5,37,29,6,9,8,1,2019-03-10
Grizzlies,Magic,105,0.4146,0.2903,0.9032,6,39,23,6,6,10,97,0.3563,0.3158,0.6053,15,38,23,6,4,13,1,2019-03-10
Warriors,Suns,111,0.4421,0.2326,0.3953,15,34,34,10,6,17,115,0.4884,0.4,0.84,9,39,26,10,4,14,0,2019-03-10
Heat,Raptors,104,0.4565,0.2963,0.4444,9,27,27,13,0,13,125,0.5676,0.525,0.5,6,38,32,8,8,19,0,2019-03-10
Spurs,Bucks,121,0.49,0.4138,0.3793,8,38,24,6,3,4,114,0.4713,0.3889,0.5,6,39,22,3,2,10,1,2019-03-10
Mavericks,Rockets,93,0.4133,0.2812,0.6875,10,41,24,6,9,16,94,0.3636,0.3077,0.2692,13,28,18,6,4,12,0,2019-03-10
Timberwolves,Knicks,103,0.4468,0.3,0.3333,9,31,22,13,10,11,92,0.4302,0.4,0.32,10,33,20,5,8,17,1,2019-03-10
Clippers,Celtics,140,0.6163,0.4643,0.75,10,37,29,4,1,19,115,0.4835,0.3889,0.3611,7,22,26,11,4,13,1,2019-03-11
Rockets,Hornets,118,0.4176,0.3953,0.5814,12,43,25,7,4,14,106,0.4270000000000001,0.3902,0.3415,7,32,23,4,4,11,1,2019-03-11
Nets,Pistons,103,0.4937,0.3548,0.4516,5,48,21,9,4,17,75,0.2784,0.2353,0.3824,17,32,16,7,3,12,1,2019-03-11
Wizards,Kings,121,0.4651,0.3784,0.7297,7,40,29,12,1,17,115,0.4505,0.3333,0.8889,9,38,28,8,3,16,1,2019-03-11
Jazz,Thunder,89,0.3636,0.3023,0.2791,11,37,22,12,6,13,98,0.4557,0.3182,0.8636,6,42,18,8,5,16,0,2019-03-11
Cavaliers,Raptors,126,0.4681,0.439,0.4878,11,40,27,8,1,12,101,0.4762,0.2821,0.2564,6,37,20,8,3,20,1,2019-03-11
Mavericks,Spurs,105,0.4634,0.359,0.3846,9,29,22,1,2,14,112,0.5244,0.3636,0.8182,7,31,26,11,3,12,0,2019-03-12
Pelicans,Bucks,113,0.4299,0.2128,0.23399999999999999,13,37,27,3,4,15,130,0.4948,0.2778,0.6667,5,47,27,5,4,13,0,2019-03-12
Clippers,Trail Blazers,104,0.4,0.6,1.2667,25,26,21,7,3,11,125,0.4896,0.3871,0.6129,18,32,27,8,3,12,0,2019-03-12
Bulls,Lakers,107,0.4615,0.4074,0.4444,11,33,23,6,0,16,123,0.5465,0.3939,0.4848,5,36,23,11,5,13,0,2019-03-12
Nuggets,Timberwolves,133,0.6,0.6,0.4333,7,29,40,6,6,14,107,0.4607,0.3667,0.4667,12,23,24,10,6,14,1,2019-03-12
Pacers,Knicks,103,0.4353,0.2857,0.75,8,34,26,11,3,10,98,0.4375,0.4643,0.5357,8,40,22,4,5,19,1,2019-03-12
76ers,Cavaliers,106,0.4941,0.3478,0.6087,12,48,25,4,7,21,99,0.396,0.3421,0.1579,9,28,14,8,2,7,1,2019-03-12
Rockets,Warriors,104,0.4744,0.2683,0.4634,5,26,18,7,3,10,106,0.4941,0.375,0.3125,12,32,28,7,2,14,0,2019-03-13
Hawks,Grizzlies,132,0.5049,0.3778,0.2444,15,36,35,9,9,11,111,0.4270000000000001,0.35,0.525,9,26,28,8,6,14,1,2019-03-13
Thunder,Nets,108,0.4271,0.3929,0.5357,16,35,21,9,6,11,96,0.4167,0.3714,0.3714,7,36,19,7,5,16,1,2019-03-13
Heat,Pistons,108,0.4643,0.3929,0.6786,13,38,22,10,5,11,74,0.3506,0.2162,0.3243,10,27,20,7,7,17,1,2019-03-13
Suns,Jazz,97,0.439,0.3684,0.9474,5,30,21,8,3,12,114,0.4667,0.3636,0.5455,12,40,30,8,4,12,0,2019-03-13
Wizards,Magic,100,0.4667,0.2963,0.2963,10,36,20,5,2,8,90,0.3889,0.3636,0.2424,12,36,26,3,3,10,1,2019-03-13
Pacers,Thunder,108,0.4512,0.3182,1.2273,6,33,24,11,3,16,106,0.4419,0.4667,0.5333,8,36,24,11,5,17,1,2019-03-14
Raptors,Lakers,111,0.3956,0.3902,0.561,13,39,21,15,6,17,98,0.4471,0.2258,0.4839,6,40,24,11,3,20,1,2019-03-14
Magic,Cavaliers,120,0.4839,0.4516,0.5161,12,38,31,11,3,9,91,0.40700000000000003,0.2258,0.4516,8,35,13,4,4,15,1,2019-03-14
Nuggets,Mavericks,100,0.4815,0.2759,0.4828,8,36,27,6,7,11,99,0.4253,0.3243,0.3514,9,31,22,8,1,8,1,2019-03-14
Jazz,Timberwolves,120,0.4944,0.3421,0.5,13,36,30,7,8,11,100,0.4615,0.2083,0.4583,8,30,27,6,2,11,1,2019-03-14
Celtics,Kings,126,0.5052,0.3214,0.6786,10,42,32,7,2,13,120,0.5053,0.3235,0.3824,8,39,31,9,2,10,1,2019-03-14
Pistons,Lakers,111,0.4302,0.4359,0.5128,16,34,26,5,4,14,97,0.4186,0.24,0.76,11,36,24,9,4,14,1,2019-03-15
Rockets,Suns,108,0.4337,0.275,0.625,7,35,18,13,6,13,102,0.4270000000000001,0.2692,0.7308,15,34,22,9,4,21,1,2019-03-15
Clippers,Bulls,128,0.4444,0.5,1.5,15,28,28,9,5,7,121,0.525,0.5238,1.2381,8,36,24,3,6,16,1,2019-03-15
Heat,Bucks,98,0.4086,0.3636,0.6364,10,35,21,7,5,12,113,0.4773,0.3636,0.5152,8,44,29,8,9,15,0,2019-03-15
Wizards,Hornets,110,0.4881,0.3824,0.4412,8,37,25,8,5,17,116,0.4554,0.4516,0.3226,15,31,18,11,7,12,0,2019-03-15
76ers,Kings,123,0.5055,0.2917,1.0,10,39,28,7,6,10,114,0.4574,0.3333,0.7037,10,30,23,4,2,8,1,2019-03-15
Pelicans,Trail Blazers,110,0.4787,0.2667,0.4,14,31,31,7,6,11,122,0.4479,0.3704,0.963,17,37,26,7,8,15,0,2019-03-15
Spurs,Knicks,109,0.5341,0.3333,0.381,6,39,31,8,6,9,83,0.40700000000000003,0.4,0.25,9,32,21,6,4,16,1,2019-03-15
Pelicans,Suns,136,0.4608,0.5,0.9,18,39,34,11,4,22,138,0.51,0.3103,0.9309999999999999,11,37,31,10,7,22,0,2019-03-16
Wizards,Grizzlies,135,0.5062,0.4857,1.0286,9,36,26,6,7,11,128,0.5333,0.3636,0.6061,7,33,35,5,3,8,1,2019-03-16
Celtics,Hawks,129,0.4731,0.3611,0.7778,11,35,30,10,7,14,120,0.43,0.375,0.475,19,31,27,11,5,17,1,2019-03-16
Mavericks,Cavaliers,121,0.5169,0.4706,0.3824,9,31,32,3,5,5,116,0.4651,0.3947,0.5526,6,27,20,1,0,6,1,2019-03-16
Jazz,Nets,114,0.4286,0.3611,0.6389,15,50,24,3,7,15,98,0.3474,0.3333,0.5556,8,36,20,9,5,7,1,2019-03-16
Spurs,Trail Blazers,108,0.4684,0.4706,1.5294,4,40,17,4,10,10,103,0.4158,0.25,0.4286,14,37,23,4,2,8,1,2019-03-16
Nuggets,Pacers,102,0.4756,0.2895,0.3421,9,30,27,6,5,10,100,0.4533,0.25,1.0833,8,33,20,6,2,9,1,2019-03-16
Thunder,Warriors,88,0.3229,0.3171,0.3171,17,35,18,4,5,16,110,0.4699,0.4286,0.4857,8,45,25,10,6,16,0,2019-03-16
Bucks,76ers,125,0.4526,0.32,0.46,10,35,25,9,6,10,130,0.47,0.4688,0.6562,15,39,26,8,2,13,0,2019-03-17
Pistons,Raptors,110,0.4699,0.2963,0.8889,11,33,23,8,3,10,107,0.4756,0.5,0.3056,7,31,25,2,2,12,1,2019-03-17
Rockets,Timberwolves,117,0.4574,0.42,0.2,10,34,29,9,3,9,102,0.413,0.3125,0.5,15,37,22,5,4,14,1,2019-03-17
Kings,Bulls,129,0.5243,0.3478,0.5652,15,33,28,12,7,10,102,0.4432,0.3846,0.5385,10,29,20,6,6,19,1,2019-03-17
Clippers,Nets,119,0.433,0.3871,0.7419,16,38,26,8,6,13,116,0.42,0.3684,0.4737,15,36,26,6,7,14,1,2019-03-17
Knicks,Lakers,124,0.5789,0.4615,0.9231,10,35,24,4,5,23,123,0.4845,0.2593,0.8148,15,20,26,12,5,10,1,2019-03-17
Heat,Hornets,93,0.3953,0.3939,0.3636,15,40,25,6,7,11,75,0.3133,0.1944,0.4444,11,33,11,6,5,12,1,2019-03-17
Magic,Hawks,101,0.3882,0.2432,0.7027,10,45,21,12,3,14,91,0.4176,0.2286,0.2,8,42,20,8,3,18,1,2019-03-17
Suns,Bulls,101,0.4643,0.2692,0.6154,9,29,24,5,5,12,116,0.5169,0.25,1.25,11,38,21,9,4,13,0,2019-03-18
Wizards,Jazz,95,0.4198,0.2963,0.7037,5,29,20,9,2,16,116,0.5385,0.3784,0.1081,7,34,35,10,8,17,0,2019-03-18
Cavaliers,Pistons,126,0.5823,0.5,1.0455,5,31,22,6,3,8,119,0.4468,0.4091,0.3864,19,28,24,6,4,11,1,2019-03-18
Thunder,Heat,107,0.4368,0.2703,0.5676,13,36,21,4,8,19,116,0.4742,0.3103,0.5172,9,35,30,13,4,8,0,2019-03-18
Raptors,Knicks,128,0.5568,0.425,0.325,5,45,36,5,6,14,92,0.3294,0.2286,0.8,7,29,16,8,4,13,1,2019-03-18
Mavericks,Pelicans,125,0.4381,0.2571,0.6857,14,36,27,9,6,15,129,0.4712,0.3077,0.4872,14,41,34,7,6,17,0,2019-03-18
Celtics,Nuggets,105,0.4194,0.3077,0.3846,12,25,24,12,5,12,114,0.4894,0.359,0.2051,11,40,29,6,5,17,0,2019-03-18
Spurs,Warriors,111,0.4659,0.3846,0.7308,10,36,20,7,5,10,105,0.4659,0.3333,0.2564,7,36,27,7,6,13,1,2019-03-18
Trail Blazers,Pacers,106,0.4684,0.4062,0.5938,8,30,24,8,9,17,98,0.4217,0.4167,0.75,12,27,25,12,3,13,1,2019-03-18
Timberwolves,Warriors,107,0.4045,0.25,0.7222,13,39,25,7,0,13,117,0.4835,0.4524,0.2381,8,38,39,6,7,13,0,2019-03-19
Hornets,76ers,114,0.4337,0.2571,0.9429,10,36,16,3,2,9,118,0.5,0.3438,0.6562,6,38,29,5,4,7,0,2019-03-19
Bucks,Lakers,115,0.4607,0.3191,0.38299999999999995,12,42,25,9,4,17,101,0.3837,0.3721,0.4419,8,34,20,9,5,19,1,2019-03-19
Hawks,Rockets,105,0.4643,0.375,0.3,8,37,30,6,1,19,121,0.5128,0.4043,0.4681,6,31,28,13,2,14,0,2019-03-19
Clippers,Pacers,115,0.4831,0.2941,0.5588,10,29,28,14,2,13,109,0.5172,0.3333,0.5714,11,35,30,8,6,20,1,2019-03-19
Kings,Nets,121,0.5158,0.36,0.56,14,32,25,13,1,20,123,0.5,0.3429,0.4857,11,30,28,16,4,18,0,2019-03-19
Thunder,Raptors,114,0.4175,0.3023,0.3488,16,32,22,6,2,17,123,0.5172,0.3889,0.5278,6,46,30,11,5,17,0,2019-03-20
Cavaliers,Bucks,107,0.4194,0.2821,0.4615,13,41,18,4,6,11,102,0.3956,0.4062,0.5312,11,40,24,9,7,9,1,2019-03-20
Magic,Pelicans,119,0.451,0.3947,0.3158,20,45,28,8,10,14,96,0.3725,0.2941,0.2941,14,35,24,9,2,13,1,2019-03-20
Bulls,Wizards,126,0.4717,0.5217,0.6087,15,33,29,10,2,13,120,0.4731,0.3333,0.4286,12,38,25,10,9,16,1,2019-03-20
Spurs,Heat,105,0.4318,0.4118,0.4412,10,36,30,2,3,8,110,0.4651,0.4571,0.4,6,42,23,6,5,10,0,2019-03-20
76ers,Celtics,118,0.3778,0.3333,1.1818,17,37,23,5,5,8,115,0.4688,0.375,0.4062,10,36,22,1,3,8,1,2019-03-20
Grizzlies,Rockets,126,0.4607,0.3514,0.8378,15,36,20,8,0,17,125,0.4468,0.4375,0.4167,11,28,19,10,4,12,1,2019-03-20
Trail Blazers,Mavericks,126,0.4945,0.4444,0.5556,12,36,23,6,4,14,118,0.4943,0.3333,0.7333,6,29,20,8,6,11,1,2019-03-20
Knicks,Jazz,116,0.5233,0.4194,0.4194,8,32,23,6,6,14,137,0.5647,0.4762,0.5,7,33,38,7,3,10,0,2019-03-20
Warriors,Pacers,112,0.4944,0.3611,0.3056,10,40,32,6,8,15,89,0.3846,0.2609,0.5652,12,35,17,7,3,15,1,2019-03-21
Suns,Pistons,98,0.4795,0.2692,0.8077,7,28,22,6,4,19,118,0.4222,0.4048,0.5952,19,27,23,11,6,13,0,2019-03-21
Wizards,Nuggets,108,0.5063,0.2857,0.7143,6,32,25,4,2,12,113,0.5287,0.4667,0.2333,9,31,30,9,4,8,0,2019-03-21
