home_team,away_team,pts_h,fg%_h,3pt%_h,ft%_h,oreb_h,dreb_h,ast_h,stl_h,blk_h,to_h,pts_a,fg%_a,3pt%_a,ft%_a,oreb_a,dreb_a,ast_a,stl_a,blk_a,to_a,outcome,date
Grizzlies,Knicks,105,0.4505,0.3571,0.4643,15,29,23,9,3,11,99,0.4268,0.2593,0.8148,12,33,22,5,12,14,1,2017-12-30
Grizzlies,Pelicans,105,0.4205,0.2632,1.3684,14,36,21,7,5,9,102,0.4416,0.3143,0.6571,9,31,20,5,7,12,1,2017-12-30
Spurs,Mavericks,98,0.4535,0.2,0.6,9,32,14,5,2,7,96,0.4875,0.3571,0.2857,4,34,23,4,4,9,1,2017-12-30
76ers,Clippers,112,0.4778,0.3939,0.3939,6,39,32,12,8,12,98,0.4318,0.25,0.4375,11,42,20,7,5,16,1,2017-12-30
Clippers,Pistons,87,0.3333,0.3947,0.4211,15,36,19,6,6,18,95,0.4091,0.3214,0.5,12,38,16,11,6,12,0,2017-12-30
Hornets,Lakers,99,0.4409,0.32,0.36,9,34,21,7,3,11,110,0.5059,0.3333,0.5556,6,40,24,7,5,14,0,2017-12-31
Nets,Timberwolves,98,0.5139,0.4667,0.3333,4,34,22,3,3,19,97,0.45,0.0909,2.1818,7,25,10,9,4,8,1,2017-12-31
Cavaliers,Pistons,121,0.506,0.4286,0.6286,4,41,27,2,3,10,104,0.4211,0.3889,0.2778,7,36,31,5,6,6,1,2017-12-31
Bulls,Thunder,69,0.2821,0.2703,0.4054,12,35,16,9,5,19,101,0.4432,0.3824,0.2941,11,41,28,16,8,11,0,2017-12-31
Pacers,Suns,116,0.5625,0.375,0.7083,3,36,32,11,3,12,101,0.4167,0.2571,0.6286,10,32,22,3,2,16,1,2017-12-31
76ers,Heat,104,0.4239,0.2571,0.4857,23,37,25,6,2,17,102,0.4545,0.4074,0.7778,3,26,23,9,5,10,1,2017-12-31
Hawks,Nuggets,100,0.4157,0.4242,0.3636,11,32,23,7,4,12,105,0.4615,0.2,0.85,11,35,25,8,4,11,0,2017-12-31
Celtics,Nets,108,0.4937,0.4242,0.4848,8,42,21,7,8,17,105,0.4105,0.3056,0.4444,11,34,25,5,4,9,1,2017-12-31
Pacers,Mavericks,94,0.48100000000000004,0.4,0.32,7,32,27,8,4,15,98,0.5128,0.2759,0.3448,4,31,26,7,3,9,0,2017-12-31
Cavaliers,Raptors,132,0.6026,0.625,0.9583,4,29,28,3,4,9,129,0.5341,0.4412,0.5882,10,23,32,4,5,6,1,2018-01-01
Nets,Raptors,113,0.39,0.3636,0.6970000000000001,11,44,22,8,2,16,114,0.4257,0.2941,0.5294,8,43,19,7,12,15,0,2018-01-01
Pacers,Timberwolves,90,0.3882,0.4,0.56,13,30,20,3,5,16,107,0.4767,0.2105,1.1053,13,31,20,11,8,7,0,2018-01-01
Rockets,Suns,113,0.4444,0.2973,1.0270000000000001,5,38,17,8,2,12,102,0.4235,0.2424,0.6667,7,36,17,7,2,12,1,2018-01-01
Jazz,Wizards,116,0.5658,0.4706,0.4118,10,42,29,9,3,16,69,0.2875,0.2,0.95,12,19,9,8,2,13,1,2018-01-01
Heat,Bulls,97,0.4096,0.3871,0.5484,3,45,21,8,0,11,91,0.4045,0.25,0.4286,7,47,20,7,6,12,1,2018-01-02
Cavaliers,Lakers,121,0.5,0.4167,0.5556,8,31,32,10,5,14,112,0.4947,0.2903,0.2903,16,33,33,7,3,18,1,2018-01-02
Heat,Mavericks,113,0.6389,0.64,0.2,2,33,25,3,3,11,101,0.5067,0.4857,0.2286,3,19,28,5,2,8,1,2018-01-02
Jazz,Knicks,115,0.4615,0.3548,0.6452,15,37,19,4,6,17,117,0.4944,0.55,0.9,7,29,23,6,6,12,0,2018-01-02
Pistons,Cavaliers,125,0.5269,0.3913,0.7826,8,39,30,12,5,10,114,0.4524,0.3714,0.7143,7,34,24,2,5,15,1,2018-01-02
Celtics,Cavaliers,102,0.4457,0.3333,0.2222,9,43,27,9,2,15,88,0.3483,0.25,0.5625,9,39,16,6,7,14,1,2018-01-03
Trail Blazers,Wizards,92,0.4103,0.4444,0.5926,7,34,18,2,5,18,106,0.4719,0.44,0.44,11,33,20,16,6,9,0,2018-01-03
Grizzlies,Suns,120,0.5663,0.5,0.6818,12,26,29,7,9,20,109,0.4634,0.3043,1.1304,15,22,20,11,2,19,1,2018-01-03
Lakers,Knicks,127,0.5604,0.3846,0.5769,12,27,31,10,3,6,107,0.5432,0.48,0.28,7,26,32,3,5,17,1,2018-01-03
Bulls,76ers,115,0.4536,0.5294,0.2647,11,37,27,5,4,13,116,0.5122,0.3793,0.7241,8,33,25,7,5,9,0,2018-01-03
Clippers,Mavericks,119,0.5256,0.4643,0.8571,7,42,27,9,5,16,98,0.3933,0.3333,0.4444,9,29,20,8,5,14,1,2018-01-03
Raptors,Clippers,106,0.4457,0.4444,0.2222,13,35,24,3,6,14,117,0.4632,0.4444,1.1667,12,32,17,7,5,8,0,2018-01-03
Bucks,Pacers,122,0.5867,0.5294,1.4706,6,28,33,8,5,16,101,0.4881,0.2,1.0667,8,22,24,7,2,14,1,2018-01-03
Hawks,Mavericks,112,0.56,0.4167,0.75,6,32,29,5,2,15,107,0.5059,0.2727,0.3636,7,23,31,8,3,10,1,2018-01-03
Wizards,Hawks,113,0.5385,0.2917,0.9167,11,31,22,14,10,23,94,0.4096,0.4242,0.3636,10,22,19,11,1,24,1,2018-01-03
Nuggets,Grizzlies,87,0.3857,0.3182,1.1818,12,35,15,8,3,14,78,0.3896,0.2917,0.4583,8,28,17,8,5,14,1,2018-01-03
Magic,Bulls,83,0.40700000000000003,0.2857,0.0857,7,31,23,6,2,16,105,0.4706,0.4828,0.3793,9,39,23,6,2,14,0,2018-01-03
Nets,Pistons,80,0.3649,0.3243,0.3784,2,33,19,11,2,17,114,0.5161,0.4762,0.381,11,43,24,10,4,13,0,2018-01-03
Rockets,Lakers,116,0.4111,0.4048,0.5952,12,35,19,7,5,14,122,0.4706,0.4286,0.7714,10,37,27,8,5,10,0,2018-01-04
Clippers,Grizzlies,104,0.4578,0.1538,0.9231,15,28,18,7,7,13,113,0.4762,0.4194,0.6452,9,30,21,8,7,11,0,2018-01-04
Raptors,Nuggets,114,0.5109,0.3824,0.2059,9,28,33,6,16,9,110,0.4719,0.4333,0.4333,10,30,26,6,6,11,1,2018-01-05
Bulls,Pelicans,90,0.3535,0.2619,0.2143,16,42,23,10,5,17,96,0.4023,0.2903,0.5484,5,47,23,9,4,13,0,2018-01-05
76ers,Magic,116,0.5185,0.3333,0.8519,9,36,31,5,4,14,105,0.4471,0.4194,0.5161,6,27,27,7,5,11,1,2018-01-05
Warriors,Knicks,123,0.5542,0.4333,0.6,3,33,40,6,3,12,112,0.5181,0.4091,0.7727,6,32,28,4,0,13,1,2018-01-05
Pacers,Bucks,109,0.557,0.3182,0.6364,8,32,30,9,5,16,96,0.4595,0.2593,0.7778,5,29,18,11,4,17,1,2018-01-05
Celtics,Timberwolves,91,0.4043,0.1667,0.25,17,39,24,6,4,10,84,0.3684,0.3043,0.9129999999999999,9,34,15,6,5,12,1,2018-01-05
Pelicans,Grizzlies,111,0.5,0.2593,0.963,6,35,23,6,5,10,104,0.4512,0.4286,0.4286,10,34,22,2,1,14,1,2018-01-05
Suns,Mavericks,102,0.4819,0.3667,0.3667,8,39,23,9,3,17,88,0.3636,0.2778,0.3889,15,34,18,11,4,12,1,2018-01-05
Wizards,Jazz,104,0.5256,0.4,0.48,9,36,25,8,1,23,107,0.4674,0.3333,0.303,11,28,23,15,3,12,0,2018-01-05
Cavaliers,Heat,91,0.35,0.2308,1.1154,7,38,18,9,5,16,89,0.4337,0.1071,0.5,6,46,17,8,5,19,1,2018-01-06
Clippers,Heat,101,0.3908,0.2903,0.7742,18,32,16,11,4,15,104,0.4405,0.3889,0.4444,10,27,23,12,6,16,0,2018-01-06
Grizzlies,Spurs,85,0.4337,0.1111,0.6111,9,32,19,7,4,17,108,0.4634,0.4167,0.9167,11,34,29,9,6,13,0,2018-01-06
Pacers,Heat,106,0.4943,0.0556,1.0556,12,33,13,7,3,14,114,0.5309,0.4333,0.5,6,31,25,6,6,15,0,2018-01-06
Thunder,Wizards,121,0.5172,0.3333,0.8148,13,27,18,16,6,14,112,0.4884,0.4571,0.3429,12,27,25,10,2,23,1,2018-01-06
Pelicans,Mavericks,120,0.4941,0.2581,0.9032,4,27,28,8,6,8,128,0.5542,0.5641,0.359,5,38,27,5,4,15,0,2018-01-06
Hawks,Nets,105,0.4625,0.3929,0.7143,8,38,21,6,3,18,110,0.4598,0.3824,0.5,13,30,29,8,1,14,0,2018-01-06
Lakers,Trail Blazers,92,0.4235,0.32,0.48,11,44,23,8,3,17,95,0.4105,0.4,0.28,9,38,19,7,8,11,0,2018-01-06
Magic,Hawks,110,0.4694,0.2143,0.4286,13,39,17,9,7,16,106,0.4301,0.4074,0.5556,11,38,25,7,3,17,1,2018-01-06
Nets,Celtics,85,0.3297,0.1935,0.6129,12,43,11,2,11,16,87,0.3776,0.2778,0.4444,12,32,12,8,13,4,0,2018-01-06
Nuggets,Knicks,130,0.6,0.5,0.7143,2,30,36,3,2,13,118,0.5488,0.381,0.9524,3,30,32,9,5,10,1,2018-01-07
Suns,Jazz,97,0.4138,0.2727,0.4848,6,26,19,7,5,12,129,0.5667,0.5172,0.4138,9,42,30,7,6,11,0,2018-01-07
Bulls,Pacers,87,0.3978,0.2593,0.2222,11,32,24,10,3,12,105,0.5119,0.4138,0.2414,7,44,27,8,3,18,0,2018-01-07
Jazz,Pacers,94,0.4444,0.2727,0.3939,9,29,11,11,7,13,109,0.5325,0.5385,0.5,8,35,26,7,2,14,0,2018-01-08
Thunder,Mavericks,113,0.4831,0.3125,0.5312,11,34,18,4,4,11,116,0.5169,0.4412,0.2647,8,28,26,5,5,7,0,2018-01-08
Cavaliers,Raptors,112,0.4935,0.4333,0.7667,2,40,18,8,6,12,106,0.4468,0.3235,0.3235,9,37,28,7,1,11,1,2018-01-08
Lakers,Timberwolves,104,0.4348,0.3333,0.4667,13,24,21,10,1,12,121,0.5833,0.3438,0.375,7,35,30,9,4,15,0,2018-01-08
Cavaliers,Rockets,88,0.3908,0.2667,0.4,5,42,22,4,3,11,120,0.4731,0.3725,0.2549,6,47,28,6,5,8,0,2018-01-08
Spurs,Clippers,120,0.5357,0.5357,0.5357,11,28,33,13,3,13,107,0.5122,0.3667,0.4,10,29,20,6,4,17,1,2018-01-08
Wizards,Nets,119,0.4946,0.4348,0.7391,6,41,31,10,3,15,113,0.4242,0.2791,0.3953,13,34,28,6,3,15,1,2018-01-08
Wizards,Thunder,102,0.382,0.28,1.08,7,36,27,8,7,12,96,0.375,0.2812,0.8438,14,38,19,7,8,20,1,2018-01-08
Hawks,Grizzlies,108,0.506,0.32,0.64,8,28,29,13,5,13,82,0.4304,0.1818,0.4545,9,28,23,7,5,25,1,2018-01-08
Hawks,Magic,117,0.5125,0.5152,0.5455,9,31,33,7,6,12,110,0.4891,0.3824,0.2059,10,29,39,7,2,12,1,2018-01-08
Suns,Hornets,110,0.5325,0.5172,0.4483,2,37,24,4,4,19,115,0.4167,0.2632,0.6579,13,30,24,12,6,8,0,2018-01-09
Magic,Cavaliers,116,0.5227,0.2727,0.8182,12,38,27,7,8,12,98,0.4286,0.3243,0.3784,9,27,19,4,4,14,1,2018-01-09
Raptors,Pacers,92,0.4286,0.3,0.3667,9,43,27,9,8,19,73,0.2989,0.3333,0.6667,12,32,16,8,8,12,1,2018-01-09
Thunder,Clippers,120,0.5128,0.4231,1.1154,11,29,23,8,7,11,111,0.4643,0.4,0.7,16,30,13,4,2,18,1,2018-01-10
Trail Blazers,Pacers,100,0.3936,0.3125,0.5,14,43,17,6,7,11,86,0.3956,0.2692,0.2692,10,36,17,4,4,8,1,2018-01-10
Wizards,Timberwolves,111,0.5122,0.4,0.95,14,25,26,6,4,11,116,0.5287,0.3333,0.8095,11,26,23,10,7,10,0,2018-01-10
Hawks,Heat,110,0.4578,0.3636,1.1818,10,29,25,8,6,12,104,0.4557,0.28,1.0,8,34,19,9,6,19,1,2018-01-10
Nets,Knicks,104,0.3678,0.3438,0.9062,11,34,16,5,3,11,119,0.5122,0.5625,1.625,8,43,27,5,10,9,0,2018-01-10
Suns,Knicks,85,0.3511,0.3333,0.2424,12,30,15,6,3,14,107,0.4824,0.36,0.64,10,39,25,7,10,16,0,2018-01-10
Lakers,Grizzlies,99,0.3763,0.2857,0.75,22,27,14,5,4,11,109,0.493,0.2381,1.619,5,32,20,3,9,10,0,2018-01-10
Grizzlies,Jazz,88,0.4198,0.3478,0.5217,9,27,18,12,5,15,92,0.4203,0.2727,1.2727,9,34,14,6,4,19,0,2018-01-10
Cavaliers,Timberwolves,140,0.5909,0.5122,0.3659,7,34,33,5,1,15,138,0.5806,0.5758,0.3333,4,31,33,7,4,11,1,2018-01-11
Mavericks,Magic,114,0.5181,0.3462,0.7308,5,33,27,6,2,4,99,0.4557,0.3793,0.5517,9,32,27,2,4,13,1,2018-01-11
Suns,Spurs,81,0.3402,0.0938,0.375,11,33,15,8,4,11,129,0.4946,0.5,0.6562,14,48,26,6,6,12,0,2018-01-11
76ers,Celtics,103,0.4634,0.3929,0.5714,3,34,20,12,4,19,114,0.4831,0.3714,0.4286,11,35,24,11,2,18,0,2018-01-11
Raptors,Magic,112,0.5,0.425,0.425,6,41,28,8,5,17,101,0.4719,0.3043,0.4348,6,36,25,12,4,10,1,2018-01-11
Wizards,76ers,109,0.5443,0.48,0.44,10,38,35,9,6,19,94,0.3605,0.2727,0.6970000000000001,17,26,24,13,3,15,1,2018-01-11
Rockets,Lakers,148,0.4623,0.3462,0.6154,15,28,29,7,9,11,142,0.5048,0.4,1.04,15,39,31,6,4,14,1,2018-01-11
Thunder,Hawks,120,0.5366,0.52,0.76,15,25,24,11,5,19,117,0.5176,0.4688,0.4375,7,20,28,12,3,15,1,2018-01-12
Hornets,Mavericks,111,0.5119,0.3846,0.5769,4,39,16,6,5,11,115,0.4699,0.4167,0.6111,3,36,23,7,7,8,0,2018-01-12
Wizards,Nuggets,100,0.475,0.5,0.3571,8,38,28,3,2,17,108,0.4353,0.5,0.5,7,31,25,5,10,10,0,2018-01-12
Bucks,Knicks,92,0.4342,0.2917,0.7917,4,32,18,10,8,11,90,0.4045,0.2,0.52,18,39,24,7,4,18,1,2018-01-12
Nets,Spurs,95,0.4217,0.3611,0.3333,6,41,23,3,1,14,100,0.4146,0.4737,1.2105,7,35,24,8,4,9,0,2018-01-12
Pelicans,Clippers,111,0.5375,0.375,1.1875,8,43,26,7,4,23,103,0.40700000000000003,0.3846,0.8846,8,29,16,12,1,11,1,2018-01-12
Spurs,Bulls,133,0.6,0.6667,0.4815,8,36,33,5,6,13,94,0.4651,0.2609,0.3478,5,23,22,9,4,13,1,2018-01-12
Nets,Heat,101,0.4737,0.2812,0.625,10,34,20,5,8,14,95,0.4167,0.3182,0.8182,12,31,22,7,7,11,1,2018-01-13
Hawks,Cavaliers,107,0.4458,0.3636,0.3864,6,36,20,4,4,12,123,0.5349,0.4286,0.4571,6,37,31,8,4,9,0,2018-01-13
Pistons,Raptors,98,0.4487,0.3,0.6333,4,29,22,7,2,3,108,0.5287,0.3077,0.1026,8,40,27,3,5,9,0,2018-01-13
Cavaliers,Clippers,118,0.4667,0.3333,0.6970000000000001,8,43,24,9,4,15,113,0.4466,0.2857,0.3143,13,42,29,7,10,15,1,2018-01-13
Spurs,Pacers,86,0.4268,0.2647,0.2059,10,36,24,8,10,20,94,0.4405,0.2105,0.8421,7,34,14,14,1,10,0,2018-01-13
Suns,Nuggets,113,0.5476,0.3684,0.7368,8,28,24,7,9,15,123,0.5114,0.4483,0.6897,6,31,20,10,5,13,0,2018-01-13
Timberwolves,Lakers,114,0.4938,0.35,1.35,7,34,26,14,5,17,96,0.4474,0.3077,0.7692,9,28,18,12,4,24,1,2018-01-13
Thunder,Grizzlies,110,0.4416,0.4324,0.7027,9,29,21,6,3,9,92,0.3902,0.2143,0.7857,12,35,21,4,5,17,1,2018-01-13
Jazz,Nuggets,106,0.5062,0.375,0.625,6,30,28,9,5,15,96,0.4675,0.4815,0.4074,7,31,21,4,3,20,1,2018-01-14
Knicks,Hawks,96,0.4362,0.2174,0.3913,16,32,16,10,8,15,99,0.4023,0.4545,0.4242,13,31,25,6,3,16,0,2018-01-14
Hawks,Wizards,113,0.4362,0.2973,0.5405,16,37,28,7,7,11,99,0.4321,0.375,0.8333,9,31,24,6,5,13,1,2018-01-14
Thunder,Bulls,92,0.3611,0.2667,1.0667,11,37,15,7,2,13,79,0.3467,0.3793,0.5517,6,32,16,7,2,13,1,2018-01-14
Pacers,Magic,114,0.5402,0.2778,0.8333,9,29,25,9,1,9,112,0.5455,0.32,0.8,13,27,21,6,7,14,1,2018-01-15
Pistons,Nets,100,0.4222,0.3103,0.5172,7,36,21,3,4,6,101,0.4625,0.4194,0.4516,7,39,23,1,3,15,0,2018-01-15
Heat,Raptors,116,0.434,0.4231,0.5,19,37,26,8,7,9,109,0.4565,0.3,0.5333,9,38,24,5,10,13,1,2018-01-15
Hornets,Clippers,102,0.3908,0.4231,0.8846,8,41,20,7,9,8,87,0.3976,0.2759,0.4483,7,37,18,5,6,14,1,2018-01-15
Lakers,Thunder,96,0.413,0.3333,0.2727,16,29,24,5,4,17,133,0.6022,0.4667,0.2333,7,37,36,12,5,9,0,2018-01-15
Hawks,Trail Blazers,104,0.4494,0.4667,0.3333,13,32,29,12,3,13,89,0.4235,0.28,0.4,15,31,19,9,8,20,1,2018-01-15
Heat,76ers,102,0.439,0.3333,0.7778,11,26,19,12,9,15,101,0.4167,0.3871,0.6129,10,34,25,10,3,23,1,2018-01-15
Nuggets,Mavericks,105,0.4651,0.3077,0.6538,15,32,23,10,3,18,102,0.4872,0.2963,0.6667,5,30,17,10,3,16,1,2018-01-15
Grizzlies,Thunder,114,0.5116,0.5185,0.4444,6,35,29,6,2,12,121,0.4938,0.4595,0.6486,8,30,26,7,6,9,0,2018-01-15
Jazz,Suns,107,0.4239,0.2941,0.5588,14,40,22,6,3,8,97,0.4304,0.4138,0.5862,5,36,19,5,6,12,1,2018-01-15
Knicks,Bucks,89,0.4157,0.2174,0.4348,11,36,20,5,6,17,103,0.4512,0.3077,0.8077,8,35,23,11,6,14,0,2018-01-15
Thunder,Cavaliers,112,0.4444,0.3143,0.6,18,33,23,6,3,9,120,0.5114,0.4444,0.3889,10,31,24,6,3,7,0,2018-01-15
Nuggets,Thunder,102,0.4634,0.3333,0.6296,14,31,27,7,7,18,94,0.4222,0.3667,0.2333,18,26,16,15,7,16,1,2018-01-15
Bulls,Hornets,123,0.5165,0.5,0.3529,4,31,26,9,2,11,120,0.5185,0.4762,1.2381,5,37,19,3,2,12,1,2018-01-16
Celtics,Pelicans,113,0.396,0.38,0.28,12,41,27,7,3,18,116,0.45,0.2593,0.7037,13,42,28,11,6,15,0,2018-01-16
Trail Blazers,Nuggets,99,0.5205,0.3333,0.7619,8,35,22,12,5,21,82,0.3571,0.2812,0.4062,12,23,13,9,2,20,1,2018-01-17
Heat,Grizzlies,115,0.4607,0.3636,0.6364,14,36,27,15,6,10,89,0.4375,0.4545,1.2727,9,31,16,7,3,19,1,2018-01-17
Suns,Trail Blazers,104,0.4483,0.4231,0.5769,6,45,23,5,10,13,106,0.3939,0.2,0.7333,12,36,15,6,7,6,0,2018-01-17
Lakers,Hornets,94,0.4043,0.25,0.25,12,34,24,7,3,16,108,0.4242,0.3636,0.3636,16,40,26,10,3,14,0,2018-01-17
Thunder,Nets,109,0.4255,0.28,0.88,16,34,12,7,4,4,108,0.4684,0.4211,0.4737,8,37,27,1,5,12,1,2018-01-17
Pacers,Hornets,105,0.5422,0.2857,0.4286,6,32,28,7,3,12,96,0.4458,0.2903,0.4194,11,29,18,5,2,16,1,2018-01-17
Raptors,Knicks,113,0.4526,0.3721,0.2558,9,43,31,11,5,8,88,0.3976,0.2593,0.5556,5,38,19,4,8,15,1,2018-01-17
Cavaliers,Wizards,103,0.5,0.2286,0.3143,6,30,20,5,2,13,110,0.4783,0.4,0.3333,9,34,29,9,3,10,0,2018-01-17
Warriors,Rockets,121,0.5375,0.5333,0.6333,6,35,34,5,9,17,122,0.4845,0.3659,0.3171,10,33,28,9,5,12,0,2018-01-17
Hawks,Clippers,103,0.4819,0.3448,0.4483,9,27,26,10,2,15,116,0.5789,0.5,0.4333,6,27,30,7,4,15,0,2018-01-17
Trail Blazers,Hawks,110,0.5375,0.4333,0.3667,6,38,30,11,5,15,89,0.3614,0.3077,0.8077,11,28,14,7,5,16,1,2018-01-18
Celtics,76ers,80,0.4054,0.2414,0.4483,3,28,13,7,5,19,89,0.4658,0.3529,0.8824,8,33,18,10,5,22,0,2018-01-18
Cavaliers,76ers,97,0.4138,0.2812,0.5,10,35,23,4,6,9,108,0.4444,0.3333,0.6,14,40,22,4,5,9,0,2018-01-18
Trail Blazers,Mavericks,117,0.5233,0.5,0.25,9,31,19,3,3,14,108,0.4578,0.4,0.88,11,26,19,9,5,9,1,2018-01-18
Bucks,Nets,116,0.5181,0.5217,0.7826,3,41,28,9,6,9,91,0.3708,0.2353,0.5,11,34,18,5,2,14,1,2018-01-19
Nuggets,Hawks,97,0.4,0.2432,0.3243,14,26,27,13,6,12,110,0.5,0.4444,0.6667,6,38,25,6,4,16,0,2018-01-19
Jazz,Bulls,110,0.4651,0.4,0.4571,8,37,23,10,5,7,80,0.3718,0.2381,0.8095,8,35,15,3,1,16,1,2018-01-19
Grizzlies,Nuggets,102,0.4396,0.3704,0.4444,17,23,26,14,3,20,108,0.5479,0.2727,1.0,6,31,18,17,3,22,0,2018-01-19
Pelicans,Suns,125,0.4725,0.2857,1.1071,9,37,30,7,8,14,116,0.433,0.2917,1.0417,14,37,23,9,5,14,1,2018-01-19
Pelicans,Warriors,120,0.4592,0.4444,0.3889,16,35,26,8,4,17,128,0.5109,0.439,0.3902,10,39,29,6,8,18,0,2018-01-19
Pacers,Knicks,121,0.5,0.4286,0.5357,16,38,27,7,5,13,113,0.4409,0.2571,0.6286,12,33,27,8,3,11,1,2018-01-19
Grizzlies,Cavaliers,89,0.3929,0.375,0.5833,5,32,22,10,4,21,112,0.4598,0.3793,0.7241,7,39,26,13,9,18,0,2018-01-19
Jazz,Nuggets,106,0.4828,0.4375,0.25,9,34,24,7,6,11,77,0.359,0.2059,0.4118,12,30,13,6,4,17,1,2018-01-20
76ers,Hornets,110,0.5062,0.375,0.7917,7,39,27,4,5,11,99,0.4198,0.4583,0.8333,7,32,21,7,0,10,1,2018-01-20
Pacers,Grizzlies,105,0.5286,0.3846,0.8077,8,25,20,16,4,14,101,0.4756,0.4615,0.4231,14,27,20,10,1,18,1,2018-01-20
Kings,Clippers,95,0.4578,0.5238,0.381,8,29,19,9,8,18,97,0.475,0.3214,0.4286,6,31,23,11,5,16,0,2018-01-20
Lakers,Hawks,132,0.5581,0.4444,0.5556,6,43,32,13,6,18,113,0.4362,0.3529,0.5588,10,27,22,5,4,15,1,2018-01-20
Grizzlies,Warriors,111,0.4675,0.3704,1.0741,6,34,20,8,4,14,101,0.3929,0.3158,0.6053,12,34,20,10,7,17,1,2018-01-20
Mavericks,Wizards,98,0.4368,0.3226,0.3871,9,43,20,9,9,11,75,0.3023,0.2188,0.5,17,30,15,7,5,12,1,2018-01-20
Magic,Grizzlies,107,0.5,0.32,1.08,5,39,19,4,9,14,100,0.4086,0.2727,0.8182,13,33,24,9,3,9,1,2018-01-21
Timberwolves,Nets,111,0.4375,0.1905,1.0952,16,33,20,9,7,5,97,0.4634,0.3,0.4,11,32,22,3,7,15,1,2018-01-21
Celtics,Magic,95,0.4353,0.2963,0.4815,11,33,22,6,9,15,103,0.4674,0.2857,0.5238,13,31,20,7,9,10,0,2018-01-21
Hawks,Jazz,104,0.4819,0.4615,0.4615,10,34,24,8,5,17,90,0.4342,0.2667,1.3333,7,32,20,8,6,16,1,2018-01-21
Grizzlies,Suns,102,0.3793,0.4194,0.7419,11,37,23,8,8,20,110,0.4578,0.2857,1.3333,8,39,19,12,6,16,0,2018-01-21
76ers,Knicks,108,0.5467,0.5263,0.8421,7,30,27,13,6,17,92,0.3924,0.25,1.0,7,26,16,5,4,19,1,2018-01-21
Thunder,Nuggets,95,0.4815,0.2917,0.4167,6,34,13,9,5,10,94,0.4302,0.3243,0.2162,8,37,21,8,3,11,1,2018-01-22
Bucks,76ers,118,0.4947,0.4348,0.6087,16,22,27,15,4,13,110,0.5571,0.5,0.6429,6,26,26,4,9,26,1,2018-01-22
Cavaliers,Spurs,94,0.4176,0.2353,0.2941,13,34,18,8,3,15,110,0.4419,0.4737,1.3158,10,34,22,11,9,9,0,2018-01-22
Bulls,Heat,93,0.3708,0.4242,0.3939,7,40,25,10,2,13,100,0.4533,0.4062,0.5938,1,44,19,9,5,12,0,2018-01-22
Lakers,Kings,99,0.4805,0.3429,0.3714,9,46,30,12,4,25,86,0.3448,0.381,0.8571,10,33,15,15,4,16,1,2018-01-22
Hornets,Pacers,133,0.5301,0.4545,0.9091,11,32,27,5,2,15,126,0.5057,0.4138,0.8966,7,24,21,10,6,11,1,2018-01-22
Lakers,Celtics,108,0.4396,0.2692,0.8077,14,37,18,6,2,10,107,0.4667,0.3409,0.1818,7,35,22,3,5,11,1,2018-01-23
Suns,Thunder,116,0.4792,0.44,0.52,13,31,26,5,12,13,124,0.4792,0.3235,0.6176,16,32,22,5,11,11,0,2018-01-23
Mavericks,Rockets,97,0.4268,0.4286,0.3429,9,40,24,5,2,13,104,0.439,0.4118,0.2157,7,36,20,8,3,9,0,2018-01-23
Cavaliers,Nuggets,117,0.5227,0.375,0.6667,12,29,25,5,2,9,126,0.5465,0.5429,0.3714,6,29,35,4,3,9,0,2018-01-23
Knicks,Nets,111,0.4382,0.5,0.7692,12,35,22,6,6,11,95,0.4138,0.2432,0.3784,11,38,15,6,3,17,1,2018-01-23
Knicks,Wizards,113,0.4639,0.4737,0.7368,11,31,21,7,1,10,118,0.5455,0.3182,0.6818,6,39,31,7,9,11,0,2018-01-23
Clippers,Lakers,120,0.4824,0.3571,1.0,10,34,19,7,3,17,115,0.4835,0.3667,0.5333,12,31,23,10,5,16,1,2018-01-23
Lakers,Spurs,93,0.4138,0.3421,0.2105,12,35,22,15,4,15,81,0.4079,0.4,0.55,7,38,21,6,5,20,1,2018-01-24
Nuggets,Bulls,111,0.4578,0.3871,0.7419,11,33,22,7,4,12,110,0.5366,0.375,0.5417,6,34,25,4,4,11,1,2018-01-24
Mavericks,Warriors,103,0.3958,0.3103,0.6207,14,28,21,11,0,12,133,0.5581,0.3846,0.5641,10,40,33,6,8,16,0,2018-01-24
Hornets,76ers,114,0.5,0.3793,0.7931,8,25,26,7,5,10,128,0.5747,0.4848,0.3636,10,34,35,6,4,14,0,2018-01-24
Clippers,Celtics,102,0.44299999999999995,0.2381,1.2857,10,30,26,6,5,19,113,0.4194,0.35,0.525,10,37,25,10,3,13,0,2018-01-24
Spurs,Grizzlies,100,0.4605,0.2727,1.0909,4,32,18,14,4,11,98,0.525,0.3636,0.2727,6,36,26,8,5,20,1,2018-01-24
Pacers,Wizards,102,0.4625,0.4138,0.5517,8,27,19,6,2,16,111,0.5488,0.28,0.56,7,36,29,8,1,14,0,2018-01-24
Hornets,Hawks,121,0.4545,0.3824,0.8235,11,32,25,13,8,11,110,0.4684,0.5,0.7,6,33,23,6,5,20,1,2018-01-24
Cavaliers,Pistons,112,0.4886,0.3636,0.4242,11,42,29,8,2,14,90,0.3908,0.3529,0.2941,8,32,17,9,6,11,1,2018-01-25
