pts_h,fg%_h,3pt%_h,ft%_h,oreb_h,dreb_h,ast_h,stl_h,blk_h,to_h,pts_a,fg%_a,3pt%_a,ft%_a,oreb_a,dreb_a,ast_a,stl_a,blk_a,to_a,outcome
103.13153594771242,0.4610424836601307,0.3564714052287582,0.7242058823529411,10.173202614379084,33.74673202614379,22.711601307189547,7.808823529411764,5.549836601307191,12.312908496732025,112.33238095238096,0.4993304761904762,0.3870266666666666,0.5886323809523808,8.804761904761904,34.41809523809523,28.203809523809525,7.447619047619049,7.360952380952381,14.835238095238097,0
109.56136363636364,0.4759977272727274,0.3604386363636364,0.9587499999999998,10.988636363636363,30.60909090909091,23.163636363636364,8.725,4.1863636363636365,10.84090909090909,109.25185185185184,0.47158,0.36475777777777785,0.5987533333333334,10.962222222222225,32.86962962962963,24.580740740740737,7.4222222222222225,4.987407407407408,14.402962962962967,1
109.9358695652174,0.4769315217391306,0.3616619565217392,0.9560108695652172,10.88586956521739,30.68913043478261,23.21304347826087,8.627173913043478,4.245652173913044,10.73913043478261,97.70265151515152,0.4394261363636364,0.33942992424242424,0.6663636363636365,9.481060606060606,31.03598484848485,20.914772727272727,7.295454545454546,5.147727272727273,14.634469696969695,0
105.95238095238096,0.4575119047619047,0.3745178571428571,0.6435238095238095,10.485119047619047,35.13095238095238,19.723214285714285,6.854166666666668,5.1875,12.44345238095238,104.10879629629629,0.4662853009259259,0.3585543981481481,0.774724537037037,10.564236111111109,33.55150462962963,22.832175925925927,6.710648148148148,5.346643518518519,14.418402777777779,1
110.7,0.4813000000000001,0.3672666666666667,0.5869333333333334,7.916666666666668,33.71666666666667,23.700000000000006,7.0,3.983333333333333,13.483333333333333,107.06493506493507,0.4753809523809524,0.3633203463203464,0.783839826839827,8.544372294372295,31.65909090909091,23.298701298701296,9.046536796536797,4.945887445887445,13.761904761904766,1
107.3181818181818,0.4764318181818181,0.3608863636363636,0.7802727272727275,8.522727272727273,31.47727272727273,23.386363636363637,9.09090909090909,5.0,13.772727272727273,99.00793650793649,0.4228730158730159,0.34804365079365085,0.4652063492063493,9.42063492063492,36.32142857142857,22.107142857142854,7.115079365079366,3.650793650793651,13.297619047619047,0
109.58262108262107,0.4715192307692308,0.36502777777777773,0.6007564102564102,10.972222222222221,32.975783475783466,24.644586894586894,7.337606837606838,4.926638176638177,14.309116809116807,104.49619047619049,0.4672314285714285,0.3781542857142858,0.5824533333333333,9.012380952380953,34.75333333333333,22.344761904761906,8.81904761904762,5.386666666666668,14.127619047619048,1
103.04370370370371,0.4498822222222223,0.3710044444444444,0.5036681481481482,9.041481481481481,35.364444444444445,22.082222222222217,7.416296296296298,4.62962962962963,13.235555555555555,103.70641025641024,0.4503679487179487,0.3709871794871795,0.5606653846153847,9.26923076923077,31.78076923076923,23.153846153846153,7.787179487179487,4.35897435897436,14.980769230769232,1
103.77153110047848,0.44893421052631577,0.3608911483253589,0.5350191387559808,10.181818181818182,34.11842105263157,23.166267942583733,8.068181818181818,3.727272727272728,12.72846889952153,105.07891246684349,0.438366047745358,0.34740915119363397,0.5446253315649867,10.052387267904509,35.001989389920425,22.202254641909814,6.0324933687002655,4.088859416445623,14.555039787798407,1
103.74432497013143,0.4591642771804062,0.3499241338112305,0.5536439665471924,8.8363201911589,32.587813620071685,23.156511350059734,7.5872162485065715,5.097968936678614,14.2921146953405,107.27666666666669,0.4693666666666666,0.3580933333333334,0.6649366666666667,10.826666666666664,35.34333333333333,25.64,7.8066666666666675,5.12,16.286666666666665,0
103.85049627791562,0.4501830024813897,0.3709199751861042,0.5680428039702234,9.180521091811414,31.779156327543426,23.14578163771712,7.758684863523572,4.3535980148883375,14.924317617866006,109.14,0.4540400000000001,0.36594,0.5995199999999999,13.14,33.0,21.76,8.96,4.98,13.36,0
109.37362637362637,0.4708763736263736,0.3657678571428572,0.5940123626373627,10.839285714285717,32.9532967032967,24.600274725274726,7.365384615384616,4.858516483516484,14.221153846153848,112.33699633699635,0.4998635531135531,0.3897435897435897,0.585029304029304,8.750915750915752,34.449633699633694,28.273809523809533,7.509157509157508,7.457875457875457,14.826007326007323,0
108.71875,0.44834375,0.3663124999999999,0.73425,10.40625,34.84375,21.90625,6.96875,4.5625,12.25,104.30055147058823,0.4442132352941177,0.3376084558823529,0.6698740808823529,10.463235294117649,33.45496323529412,21.139705882352946,6.954963235294117,4.482536764705882,15.102941176470587,1
107.28333333333332,0.4694749999999999,0.3494166666666667,0.7830375,11.0625,32.66666666666667,21.9875,7.566666666666666,4.120833333333334,14.391666666666666,109.55,0.4756208333333334,0.3610958333333334,0.9541875,10.791666666666668,30.65833333333333,23.13333333333333,8.6,4.279166666666667,10.8125,0
107.33399209486166,0.4763448616600789,0.3589614624505929,0.7761047430830041,8.541501976284586,31.535573122529645,23.37648221343873,9.024703557312254,4.99407114624506,13.729249011857707,106.87948717948716,0.483624358974359,0.3685230769230768,0.6287423076923078,9.06794871794872,32.255128205128194,22.82692307692308,8.821794871794873,3.9628205128205134,12.805128205128204,0
104.24542124542124,0.4671291208791208,0.3777335164835166,0.572525641025641,8.99084249084249,34.967948717948715,22.404761904761905,8.792124542124544,5.378205128205128,14.182234432234432,101.08035714285714,0.4420863095238096,0.3442678571428571,0.4538630952380953,8.06547619047619,33.41964285714286,22.119047619047624,7.0684523809523805,4.020833333333334,11.372023809523812,1
103.8626045400239,0.4494557945041817,0.3715902031063322,0.5692700119474314,9.25388291517324,31.826164874551967,23.167861409796892,7.706690561529272,4.364994026284348,14.934289127837514,109.06801470588236,0.44991544117647053,0.3673952205882353,0.7332242647058823,10.297794117647056,34.810661764705884,21.948529411764707,7.079044117647059,4.547794117647058,12.21875,0
107.50897435897436,0.4694935897435897,0.3587833333333333,0.6616782051282053,10.835897435897436,35.56410256410256,25.738461538461536,7.797435897435897,5.123076923076923,16.27051282051282,109.66071428571428,0.4774315476190477,0.3612113095238095,0.9496517857142855,10.738095238095235,30.851190476190478,23.309523809523807,8.482142857142858,4.348214285714286,10.907738095238097,1
103.5632183908046,0.4571655172413792,0.3626132183908046,0.5245114942528735,9.483333333333334,34.32011494252873,22.14137931034483,7.436206896551724,5.32241379310345,13.748275862068965,110.89569892473119,0.4813682795698925,0.36773225806451615,0.5865956989247312,7.988709677419355,33.65107526881721,23.689247311827955,6.952688172043011,4.019892473118279,13.479569892473119,1
97.80848484848484,0.44017030303030297,0.3423757575757576,0.6567169696969697,9.43939393939394,30.981818181818184,21.013939393939395,7.325454545454546,5.132727272727274,14.596969696969698,106.03238095238096,0.4569285714285714,0.3791095238095238,0.6445571428571428,10.574285714285717,35.16095238095238,19.74571428571429,6.793333333333332,5.18,12.580952380952382,1
106.7738095238095,0.4534642857142857,0.33061011904761906,0.5912589285714285,11.464285714285715,35.389880952380956,23.529761904761905,8.38988095238095,4.904761904761905,15.758928571428573,106.82962962962965,0.4830018518518519,0.3685351851851851,0.6437166666666667,9.146296296296297,32.309259259259264,22.759259259259263,8.875925925925927,3.9685185185185183,12.831481481481482,1
107.2261904761905,0.4686904761904762,0.3485178571428572,0.7690505952380953,11.19345238095238,32.5,21.985119047619047,7.517857142857142,4.098214285714286,14.267857142857142,105.85416666666666,0.4661916666666666,0.35968749999999994,0.6990458333333331,9.958333333333332,32.45,24.504166666666666,7.6625,4.279166666666667,14.029166666666667,1
112.61904761904762,0.500931216931217,0.3913333333333333,0.5779153439153438,8.738095238095239,34.441798941798936,28.48677248677249,7.603174603174603,7.3994708994708995,14.798941798941796,103.44493882091213,0.4573848720800889,0.3618481646273638,0.5242964404894326,9.467741935483874,34.32925472747497,22.17686318131257,7.473303670745272,5.382091212458287,13.754727474972194,1
109.3342175066313,0.4705881962864722,0.3638706896551725,0.5991127320954908,10.801724137931037,33.00132625994695,24.59350132625995,7.391246684350133,4.88129973474801,14.25994694960212,105.9890909090909,0.4575454545454545,0.3767090909090909,0.6429727272727273,10.51909090909091,35.03,19.664545454545454,6.800909090909091,5.225454545454546,12.563636363636364,1
103.32214285714286,0.4508564285714287,0.3726492857142857,0.5078414285714286,9.006428571428572,35.34857142857143,22.127857142857145,7.423571428571428,4.589285714285714,13.197857142857142,105.90608695652172,0.4568695652173913,0.3756695652173913,0.6460260869565218,10.53391304347826,34.97565217391305,19.67739130434783,6.894782608695652,5.223478260869566,12.52608695652174,1
107.07765151515152,0.4742026515151514,0.3590094696969697,0.7804924242424244,8.662878787878787,31.484848484848484,23.17992424242424,9.026515151515152,5.15530303030303,13.772727272727273,103.88720538720541,0.4657289562289562,0.35908754208754207,0.7710218855218856,10.55050505050505,33.50841750841751,22.789562289562287,6.723905723905723,5.367003367003367,14.414141414141413,1
99.45238095238096,0.42464786967418544,0.34862406015037606,0.4794285714285715,9.537593984962406,36.29949874686717,22.19924812030075,7.1604010025062665,3.5601503759398496,13.24937343358396,103.63652073732719,0.4581947004608294,0.3491370967741936,0.5511710829493087,8.801267281105991,32.56797235023041,23.211405529953915,7.6255760368663585,5.0529953917050685,14.206797235023046,1
105.09386973180077,0.4381979565772669,0.34715772669220946,0.5386360153256705,10.008939974457217,35.130906768837804,22.395274584929762,5.9961685823754785,4.137292464878672,14.615581098339716,111.05882352941177,0.4792352941176471,0.3390294117647059,0.6214117647058823,8.823529411764708,36.73529411764706,26.470588235294123,8.5,6.588235294117648,13.882352941176471,0
104.44875222816398,0.4451564171122995,0.3409010695187165,0.6654389483065953,10.376114081996434,33.4024064171123,21.21167557932264,6.978163992869876,4.468805704099822,15.087789661319071,110.40322580645163,0.4796290322580645,0.3642741935483871,0.5858225806451614,8.048387096774192,33.59677419354839,23.564516129032253,6.96774193548387,3.967741935483871,13.483870967741936,0
99.72727272727272,0.4264844497607656,0.3483935406698565,0.4789772727272729,9.5311004784689,36.440191387559814,22.36483253588517,7.116028708133972,3.6543062200956937,13.209330143540669,106.59848484848484,0.4556666666666666,0.3305928030303031,0.5803465909090908,11.333333333333332,35.48295454545455,23.564393939393934,8.354166666666668,4.931818181818182,15.725378787878787,0
104.06468531468529,0.4653758741258741,0.37570104895104905,0.5740559440559441,8.993006993006992,34.9527972027972,22.5,8.71853146853147,5.325174825174825,14.111888111888113,97.93058823529414,0.4408752941176471,0.3449911764705883,0.6547111764705883,9.455882352941178,31.035294117647055,21.031764705882352,7.309411764705883,5.080588235294117,14.605882352941176,1
106.00201612903227,0.4672620967741935,0.3607923387096774,0.6955463709677419,9.942204301075268,32.51881720430107,24.64717741935484,7.608198924731183,4.247983870967742,14.038306451612904,106.4797619047619,0.4812630952380952,0.3632785714285714,0.6390857142857143,9.201190476190476,32.30595238095238,22.625,8.872619047619047,3.9738095238095243,12.766666666666666,0
109.7058823529412,0.4524117647058824,0.3718529411764705,0.7281764705882352,10.176470588235292,34.94117647058823,22.205882352941174,6.970588235294117,4.529411764705882,12.176470588235292,110.72278225806451,0.4800141129032258,0.3662197580645161,0.5888946572580646,7.994959677419355,33.68649193548387,23.603830645161292,7.044354838709677,4.043850806451613,13.566028225806454,0
104.11705685618729,0.4668403010033445,0.3761496655518396,0.5723879598662207,8.95150501672241,34.852006688963215,22.543478260869566,8.673076923076923,5.320234113712375,14.134615384615385,104.05241935483872,0.4495305299539171,0.3726589861751152,0.567320276497696,9.197004608294929,31.976958525345626,23.25979262672811,7.658410138248848,4.3220046082949315,14.872119815668206,0
111.21583850931677,0.4681242236024844,0.3536568322981367,0.5202034161490683,10.08385093167702,34.35326086956522,24.513198757763966,7.360248447204968,6.732919254658384,12.652950310559008,103.20206896551724,0.45014275862068975,0.37347379310344825,0.5045372413793103,9.008275862068963,35.454482758620685,22.135862068965515,7.344137931034482,4.6034482758620685,13.162758620689655,1
112.25757575757576,0.4977407407407408,0.3897121212121211,0.5808038720538721,8.81060606060606,34.52188552188552,28.258417508417512,7.714646464646464,7.450336700336701,14.771885521885526,109.64772727272728,0.4753503787878789,0.3588844696969697,0.954051136363636,10.803030303030305,31.071969696969692,23.24242424242424,8.443181818181818,4.320075757575758,10.97159090909091,1
103.89423076923076,0.4646410256410256,0.3721650641025642,0.5742548076923077,9.017628205128204,34.92628205128205,22.416666666666664,8.652243589743591,5.378205128205128,14.176282051282053,104.50043290043291,0.4443467532467533,0.33886493506493504,0.6674385281385281,10.387878787878787,33.43896103896104,21.16839826839827,7.029004329004329,4.425108225108224,15.127705627705627,1
105.4777777777778,0.43723703703703704,0.3472870370370371,0.5354055555555556,10.146296296296297,35.248148148148154,22.53148148148148,6.061111111111113,4.1074074074074085,14.642592592592592,107.31060606060606,0.4689545454545454,0.350564393939394,0.7648579545454546,11.017045454545453,32.41666666666667,21.960227272727273,7.518939393939394,4.100378787878788,14.178030303030305,0
104.04629629629629,0.4660582788671024,0.3578540305010893,0.7655811546840958,10.566993464052286,33.438453159041394,22.79357298474945,6.7216775599128535,5.356753812636166,14.366013071895425,111.212143928036,0.4686784107946026,0.3557023988005997,0.5182046476761619,9.990254872563717,34.35757121439281,24.587706146926536,7.40704647676162,6.683658170914542,12.697901049475265,0
110.85630498533723,0.480224340175953,0.3666383186705767,0.5897199413489737,8.035679374389051,33.588954056696004,23.59530791788856,7.0708699902248275,3.9941348973607034,13.446236559139786,99.78260869565216,0.4253352402745995,0.3509656750572083,0.4793913043478262,9.677345537757436,36.45995423340961,22.298627002288328,7.010297482837528,3.718535469107551,13.216247139588098,1
109.23076923076924,0.4694858974358974,0.3634833333333334,0.6030397435897437,10.85,33.01282051282051,24.53717948717949,7.382051282051282,4.935897435897437,14.262820512820511,109.33769230769232,0.4546053846153847,0.36745307692307694,0.5993084615384616,13.057692307692307,32.93,21.835384615384612,8.94923076923077,5.097692307692308,13.246923076923075,1
107.69230769230771,0.469552729528536,0.3588467741935484,0.6612841191066998,10.769230769230768,35.67431761786601,25.844913151364764,7.811414392059554,5.1972704714640185,16.258684863523573,109.5049627791563,0.4701482630272953,0.3641209677419355,0.5978263027295285,10.81451612903226,33.00744416873449,24.629652605459057,7.308933002481389,5.019230769230768,14.200992555831265,1
103.48883928571428,0.4571941964285714,0.346515625,0.5536584821428572,8.758928571428571,32.535714285714285,23.205357142857146,7.5892857142857135,4.995535714285714,14.131696428571427,107.48727272727272,0.4710145454545454,0.3510827272727273,0.7659054545454546,10.964545454545457,32.47,21.922727272727276,7.537272727272727,4.134545454545455,14.186363636363636,0
100.88146551724138,0.4413455459770116,0.3430431034482759,0.4526968390804598,8.01867816091954,33.540948275862064,22.057471264367813,7.04382183908046,4.020833333333334,11.427442528735632,109.61333333333334,0.4560177777777778,0.3663355555555556,0.5976496296296296,12.981481481481481,32.90222222222222,22.034814814814816,8.865185185185185,5.1140740740740736,13.142222222222225,0
101.06896551724138,0.44240137931034496,0.3436331034482759,0.4477551724137932,8.010344827586207,33.40344827586207,22.224137931034484,7.129655172413792,3.96,11.528275862068966,111.88888888888887,0.4801764705882353,0.34034313725490195,0.6344967320261438,8.942810457516341,36.942810457516345,26.436274509803926,8.519607843137255,6.686274509803924,13.919934640522875,0
109.4836956521739,0.4740588768115943,0.3556077898550725,0.949720108695652,10.77536231884058,31.09963768115942,23.22463768115942,8.581521739130434,4.229166666666666,11.008152173913043,104.015625,0.4490290178571429,0.3713147321428572,0.5652366071428573,9.223214285714283,32.11607142857143,23.252232142857146,7.647321428571429,4.301339285714286,14.834821428571427,1
105.72583333333333,0.4556666666666666,0.37677916666666667,0.6387208333333333,10.526666666666667,34.98833333333333,19.730833333333337,6.835,5.284166666666667,12.429166666666667,97.95135746606334,0.441658371040724,0.3459219457013575,0.6504411764705882,9.417420814479637,30.946832579185518,21.10407239819005,7.337104072398191,5.0667420814479645,14.571266968325789,1
107.32181818181816,0.4758118181818181,0.3607336363636364,0.7978690909090911,8.614545454545453,31.578181818181815,23.27909090909091,9.008181818181818,5.163636363636363,13.792727272727273,100.10760869565216,0.4285576086956522,0.3520630434782609,0.4709163043478262,9.557608695652174,36.29021739130435,22.631521739130434,7.05108695652174,3.66195652173913,13.172826086956524,0
105.40143369175628,0.4376929510155316,0.34650477897252097,0.5294641577060932,10.145758661887694,35.115890083632024,22.610513739545997,6.1218637992831555,4.1278375149342885,14.6194743130227,106.36091954022987,0.4806959770114943,0.3625224137931034,0.64305,9.23505747126437,32.30287356321839,22.431034482758623,8.886781609195403,3.909770114942529,12.827011494252876,0
105.72451612903222,0.4659670967741936,0.3605548387096774,0.6924238709677418,9.943870967741935,32.475483870967736,24.56967741935484,7.6490322580645165,4.195483870967742,14.005806451612903,102.97745358090185,0.4491750663129974,0.374606100795756,0.5076326259946949,9.005968169761275,35.342175066313,22.141246684350133,7.26259946949602,4.5842175066312985,13.232758620689655,0
112.53623188405795,0.4991103059581321,0.3898188405797101,0.5769412238325281,8.659420289855072,34.68196457326892,28.419484702093396,7.772946859903381,7.475040257648952,14.855877616747186,103.33674568965515,0.456515625,0.34630010775862075,0.5517009698275862,8.726293103448276,32.603448275862064,23.22198275862069,7.556034482758621,5.005387931034481,14.086745689655173,1
105.64143920595535,0.46434863523573205,0.36210483870967736,0.6906761786600495,10.080024813895779,32.49317617866005,24.63275434243176,7.725186104218363,4.185483870967742,14.091191066997515,107.49650349650351,0.47056993006993,0.3532342657342657,0.7642762237762237,10.877622377622378,32.71153846153846,22.003496503496503,7.5926573426573425,4.166083916083917,14.05944055944056,1
104.03571428571428,0.4657216386554621,0.356938025210084,0.7678298319327732,10.509453781512605,33.34453781512605,22.778361344537807,6.716386554621849,5.338235294117646,14.284663865546216,101.22281167108751,0.4426067639257296,0.34560079575596825,0.4542705570291778,8.041114058355438,33.37267904509284,22.281830238726787,7.093501326259947,3.9230769230769234,11.544429708222813,0
104.24285714285713,0.4434697478991597,0.34014033613445377,0.6729113445378152,10.36470588235294,33.56596638655462,21.04495798319328,6.977310924369748,4.426890756302521,15.23109243697479,103.98863636363636,0.4494,0.3613227272727272,0.5391954545454545,10.131818181818184,34.175,23.063636363636366,8.14318181818182,3.7022727272727267,12.586363636363634,0
101.37051282051284,0.4425653846153848,0.3463576923076923,0.4550820512820513,8.114102564102565,33.302564102564105,22.274358974358975,7.1538461538461515,3.8730769230769235,11.546153846153846,109.42234169653523,0.4694808841099164,0.3636117084826762,0.5994772998805258,10.78673835125448,32.939068100358426,24.70728793309439,7.360215053763441,5.0555555555555545,14.225209080047788,1
103.2889237199582,0.4559848484848485,0.34576175548589344,0.5509467084639499,8.656217345872518,32.603448275862064,23.261755485893417,7.597701149425287,4.98171368861024,14.04649947753396,106.62181818181818,0.4556100000000001,0.3279636363636364,0.5852190909090909,11.31,35.56545454545454,23.572727272727274,8.309999999999999,4.891818181818182,15.584545454545456,1
109.63714285714286,0.4561150000000001,0.36453,0.5962521428571429,13.089285714285715,32.98357142857142,21.95214285714286,8.822857142857142,5.057857142857143,13.312857142857144,109.39919354838709,0.4685754608294931,0.3624602534562213,0.5992246543778803,10.796658986175112,33.05414746543779,24.70794930875576,7.318548387096773,5.1071428571428585,14.22983870967742,0
103.12132822477649,0.4495012771392083,0.3740063856960408,0.5148135376756067,8.966794380587482,35.40485312899106,22.053639846743295,7.2982120051085575,4.621966794380588,13.316091954022989,106.41666666666666,0.4800166666666666,0.36315,0.65875,9.333333333333334,32.38333333333333,22.4,8.899999999999997,3.966666666666667,12.75,0
106.29139784946236,0.4795908602150537,0.3613177419354838,0.6621467741935484,9.393010752688172,32.50698924731182,22.338709677419352,8.847849462365591,3.9876344086021502,12.758602150537634,107.27797202797206,0.4755279720279719,0.3599982517482517,0.7930244755244757,8.53146853146853,31.683566433566433,23.255244755244757,8.875874125874127,5.20979020979021,13.868881118881118,1
112.31578947368422,0.4822554179566564,0.3438080495356037,0.6349674922600619,8.839009287925698,37.02321981424149,26.510835913312693,8.510835913312693,6.6160990712074295,13.848297213622294,97.98910675381264,0.44190196078431376,0.3474874727668846,0.6463763616557734,9.418845315904141,30.994553376906318,21.09694989106754,7.344226579520698,5.072440087145969,14.613289760348588,1
110.89914772727272,0.4805696022727273,0.3673716856060606,0.5901846590909092,8.025094696969697,33.496212121212125,23.600852272727273,7.120265151515151,3.9815340909090913,13.427083333333332,112.56578947368422,0.4828567251461988,0.3464093567251462,0.6294152046783625,8.923976608187132,37.05263157894737,26.60233918128655,8.685672514619883,6.624269005847952,13.900584795321636,1
104.20833333333334,0.4504972943722945,0.3732034632034632,0.5675216450216451,9.141774891774892,32.125541125541126,23.320887445887447,7.682359307359308,4.266774891774892,14.905844155844154,103.68030303030304,0.4574015151515152,0.3493772727272727,0.5526530303030303,8.575757575757574,32.55,23.343939393939394,7.683333333333334,4.957575757575758,14.037878787878787,1
103.98850574712644,0.4508254963427378,0.3718192267502613,0.5580512016718915,9.071577847439917,32.38662486938349,23.45820271682341,7.551201671891327,4.2439916405433635,14.899686520376177,107.91105769230771,0.4700456730769231,0.360421875,0.6608990384615385,10.816105769230768,35.699519230769226,25.975961538461537,7.777644230769232,5.2043269230769225,16.278846153846153,0
103.08172043010752,0.4558360215053763,0.36085161290322587,0.5233516129032257,9.434408602150537,34.375806451612895,22.118817204301077,7.520430107526883,5.393010752688172,13.856451612903225,107.22727272727272,0.4690656565656565,0.35207828282828285,0.7652676767676767,10.908249158249156,32.75,21.930134680134678,7.680976430976432,4.195286195286196,14.164141414141413,1
109.93406593406591,0.4551826923076923,0.3664807692307693,0.5904052197802199,13.18543956043956,32.95741758241758,22.039835164835168,8.912087912087912,4.998626373626374,13.20054945054945,106.5856643356643,0.45592307692307704,0.3253828671328671,0.5950052447552446,11.307692307692307,35.52622377622377,23.484265734265733,8.288461538461537,4.816433566433566,15.58916083916084,0
109.54411764705885,0.4540032679738562,0.3681486928104575,0.7381535947712419,10.052287581699344,34.911764705882355,22.132352941176467,6.818627450980393,4.433006535947713,12.176470588235292,107.8113425925926,0.4696076388888889,0.3574681712962964,0.6527523148148149,10.78761574074074,35.88541666666667,26.141203703703702,7.824652777777778,5.2256944444444455,16.24537037037037,0
109.32043343653251,0.4525061919504644,0.3664659442724458,0.7431857585139319,10.020123839009287,34.80650154798761,21.987616099071207,6.840557275541795,4.478328173374614,12.255417956656348,105.36111111111113,0.4375109953703704,0.34688078703703706,0.5300815972222223,10.129629629629632,35.11689814814815,22.63773148148148,6.0850694444444455,4.0844907407407405,14.613425925925926,1
109.70522803114572,0.4695945494994439,0.3618537263626251,0.5997480533926586,10.823136818687429,33.299221357063395,24.777530589543932,7.262513904338152,5.1034482758620685,14.251390433815349,109.78869565217391,0.4751530434782609,0.3570869565217392,0.943542608695652,10.688695652173912,31.07130434782609,23.39130434782609,8.596521739130434,4.16,11.055652173913042,1
100.47308488612836,0.4287111801242236,0.3523416149068324,0.4713913043478262,9.68737060041408,36.184265010351965,22.74223602484472,7.159420289855072,3.6583850931677016,12.990683229813664,106.03225806451613,0.4786451612903225,0.36495161290322575,0.6671935483870968,9.370967741935484,32.45161290322581,22.258064516129032,8.919354838709676,4.0,12.774193548387096,1
106.07106854838709,0.4784959677419355,0.3642963709677419,0.6662530241935484,9.395665322580646,32.44254032258064,22.26310483870968,8.93296370967742,4.035282258064516,12.735383064516126,104.12923076923077,0.4638576923076922,0.3716392307692309,0.5741523076923076,9.118461538461537,34.994615384615386,22.56,8.713076923076922,5.431538461538461,14.034615384615385,0
110.8181818181818,0.480378787878788,0.3681060606060607,0.5876363636363637,8.045454545454547,33.53030303030303,23.560606060606066,7.1060606060606055,3.9545454545454537,13.37878787878788,104.02777777777777,0.44256617647058827,0.3384673202614379,0.6692581699346405,10.389705882352944,33.614379084967325,21.073529411764707,6.900326797385621,4.468954248366012,15.282679738562093,1
102.90925925925926,0.4483351851851853,0.3721425925925926,0.516062962962963,9.018518518518519,35.23703703703704,21.927777777777774,7.257407407407408,4.668518518518519,13.266666666666666,110.93315508021392,0.4804491978609626,0.36672370766488416,0.5876350267379681,8.152852049910871,33.60650623885918,23.53743315508021,7.13680926916221,3.95855614973262,13.392156862745097,0
102.84583333333332,0.4545416666666666,0.36065,0.5222125,9.419791666666667,34.275,22.12083333333333,7.555208333333333,5.433333333333334,13.76875,103.73333333333332,0.4490318181818183,0.3692772727272727,0.5530121212121213,9.172727272727274,32.58030303030303,23.43636363636364,7.578787878787879,4.239393939393938,14.927272727272728,1
111.10294117647058,0.4814117647058824,0.3691764705882353,0.5868382352941177,8.102941176470589,33.64705882352941,23.529411764705888,7.132352941176472,3.9852941176470584,13.352941176470587,101.67962962962964,0.4433851851851853,0.3504203703703704,0.4574851851851853,8.124074074074073,33.440740740740736,22.309259259259264,7.175925925925926,3.857407407407408,11.616666666666667,1
109.53416666666666,0.4743025000000001,0.3549583333333333,0.932635,10.725833333333334,31.159166666666664,23.395833333333336,8.494166666666667,4.0975,10.985,97.97058823529413,0.4411102941176471,0.3468518907563025,0.6410840336134453,9.455882352941178,30.913865546218492,21.072478991596643,7.386554621848741,5.006302521008403,14.723739495798322,1
109.82010582010582,0.454912037037037,0.3650462962962963,0.59126917989418,13.181878306878307,32.951719576719576,21.9728835978836,8.994708994708995,5.0178571428571415,13.263227513227513,112.47916666666666,0.4990115740740741,0.3884791666666666,0.5779837962962961,8.708333333333334,34.74537037037037,28.525462962962962,7.701388888888888,7.414351851851853,14.870370370370368,1
103.8706896551724,0.4659771805273834,0.35586105476673424,0.7605268762677485,10.490365111561866,33.34330628803245,22.729716024340767,6.745943204868156,5.269269776876269,14.364097363083165,108.04017857142857,0.4704330357142857,0.3587790178571429,0.6459732142857143,10.725446428571429,35.933035714285715,26.330357142857146,7.9575892857142865,5.227678571428571,16.19642857142857,0
101.4468339307049,0.4426367980884111,0.3503381123058543,0.4552281959378735,8.06332138590203,33.47192353643967,22.18936678614098,7.135603345280764,3.842891278375149,11.666666666666668,97.93610547667343,0.4406146044624747,0.3456739350912779,0.6484325557809332,9.473123732251524,30.82150101419878,21.06693711967546,7.460446247464503,5.01369168356998,14.757606490872213,1
109.78571428571428,0.4547857142857142,0.3644285714285713,0.5927857142857144,13.178571428571427,33.01785714285714,21.892857142857146,9.107142857142858,5.0178571428571415,13.303571428571427,97.67058823529413,0.4392352941176471,0.3464245098039216,0.6497245098039217,9.472549019607843,30.851960784313725,21.045098039215688,7.412745098039214,5.003921568627451,14.739215686274507,1
106.60774410774413,0.4565462962962963,0.3273080808080808,0.5895664983164982,11.25,35.48989898989899,23.513468013468014,8.25,4.857744107744106,15.648989898989901,103.88492063492063,0.4424678571428571,0.3369841269841269,0.6653753968253968,10.339285714285717,33.548412698412704,21.1,6.923015873015872,4.470634920634922,15.308730158730162,1
105.4904420549582,0.4636463560334528,0.3591696535244922,0.68663201911589,10.094982078853047,32.58363201911589,24.561529271206695,7.814217443249701,4.231780167264039,14.15173237753883,100.85714285714286,0.4303660714285714,0.3544910714285715,0.4705416666666668,9.633928571428571,36.11904761904762,22.889880952380953,7.125,3.654761904761905,13.038690476190474,1
105.19642857142857,0.4365334821428571,0.34652232142857153,0.5248236607142858,10.142857142857142,35.02232142857143,22.70982142857143,6.087053571428571,4.165178571428571,14.491071428571427,101.07575757575756,0.4309602272727273,0.3518352272727273,0.470473484848485,9.638257575757576,36.11363636363636,22.94507575757576,7.1098484848484835,3.6060606060606064,13.009469696969695,1
104.28804347826087,0.4494978260869565,0.3624739130434782,0.5370630434782608,10.167391304347829,34.29456521739131,23.05869565217391,8.205434782608695,3.931521739130435,12.482608695652175,108.23599137931036,0.4701670258620689,0.35943049568965524,0.6446099137931035,10.874461206896553,35.925646551724135,26.385775862068968,7.960668103448277,5.195043103448277,16.150862068965516,0
105.703125,0.4769375,0.3605468749999999,0.665109375,9.46875,32.421875,22.09375,8.9375,4.015625,12.71875,103.67941176470586,0.4487666666666667,0.3697754901960785,0.5497068627450981,9.21372549019608,32.648039215686275,23.471568627450978,7.611764705882352,4.1921568627450965,14.92058823529412,1
